"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
3.78,105.51596491508177,40,800
3.79,105.87599271738384,40,800
3.8,106.5190935853752,40,800
3.81,105.70069726834369,40,800
3.82,106.49194493103288,40,800
3.83,106.08274650971342,40,800
3.84,105.81782910257772,40,800
3.85,105.89555897087219,40,800
3.86,106.88005015529562,40,800
3.87,106.01048257665217,40,800
3.88,106.15513204338124,40,800
3.89,106.6566418467994,40,800
3.9,105.02871879612127,40,800
3.91,106.33983173951313,40,800
3.92,105.83515180508259,40,800
3.93,104.82833382966255,40,800
3.94,105.49699160471675,40,800
3.95,106.95870174653425,40,800
3.96,106.04286469363393,40,800
3.97,105.89233987131301,40,800
3.98,106.43315413869922,40,800
3.99,106.81431314978894,40,800
4,105.22638417857596,40,800
4.01,106.14928374562643,40,800
4.02,105.68536728217082,40,800
4.03,106.5605833291279,40,800
4.04,106.02846667074041,40,800
4.05,106.89193905688985,40,800
4.06,105.98108991695179,40,800
4.07,104.83466604545455,40,800
4.08,104.9770798149438,40,800
4.09,105.41309805782011,40,800
4.1,105.81730340439589,40,800
4.11,106.24767005217831,40,800
4.12,106.39789382929071,40,800
4.13,106.19320026111401,40,800
4.14,105.6552775432284,40,800
4.15,104.92172964528208,40,800
4.16,105.63749365232069,40,800
4.17,105.81907764601938,40,800
4.18,106.37585707580524,40,800
4.19,106.91398175226772,40,800
4.2,106.2304992355841,40,800
4.21,106.85021201896484,40,800
4.22,105.0253353641268,40,800
4.23,106.5175008059876,40,800
4.24,106.03993511618799,40,800
4.25,106.96024370499333,40,800
4.26,106.0178352216245,40,800
4.27,106.06860106160048,40,800
4.28,105.35599308421284,40,800
4.29,105.90658148732196,40,800
4.3,106.99892229404595,40,800
4.31,105.45075351314493,40,800
4.32,106.60252964912435,40,800
4.33,106.77245864073,40,800
4.34,105.69800533472252,40,800
4.35,106.16465996619634,40,800
4.36,104.91184369500483,40,800
4.37,105.83857385303789,40,800
4.38,106.0937548042731,40,800
4.39,105.8362543585342,40,800
4.4,105.41693898034137,40,800
4.41,106.91239820475619,40,800
4.42,107.1426089039486,40,800
4.43,106.04820241936922,40,800
4.44,105.05906183677041,40,800
4.45,105.83789080359688,40,800
4.46,105.62854365230812,40,800
4.47,105.50883103874037,40,800
4.48,105.55366864157793,40,800
4.49,104.84753194052333,40,800
4.5,105.54274813910308,40,800
4.51,105.88813796658297,40,800
4.52,105.76423356316708,40,800
4.53,106.12016002482632,40,800
4.54,105.8457694062521,40,800
4.55,106.62477942850082,40,800
4.56,106.39621078768079,40,800
4.57,106.14913031612822,40,800
4.58,105.557291083469,40,800
4.59,106.91566970931173,40,800
4.6,105.57118795074697,40,800
4.61,105.66834120162396,40,800
4.62,105.58111684874858,40,800
4.63,105.48282619099199,40,800
4.64,105.98886299734012,40,800
4.65,105.95592409808992,40,800
4.66,106.19071544047831,40,800
4.67,106.3859678836405,40,800
4.68,105.95364386035051,40,800
4.69,105.51876994941622,40,800
4.7,106.2929898073256,40,800
4.71,105.11518672391338,40,800
4.72,106.447930037026,40,800
4.73,105.88768060472938,40,800
4.74,106.12455750502777,40,800
4.75,106.18902437331319,40,800
4.76,106.31965646005041,40,800
4.77,105.81227682280216,40,800
4.78,104.86267915614404,40,800
4.79,105.71547305178771,40,800
4.8,105.02315719252027,40,800
4.81,106.00476170368167,40,800
4.82,106.27188627095623,40,800
4.83,105.51673416386049,40,800
4.84,106.21169195740367,40,800
4.85,105.96403545578845,40,800
4.86,107.13066090461875,40,800
4.87,106.85280327634806,40,800
4.88,105.7018084488942,40,800
4.89,105.0874629129541,40,800
4.9,106.40228280727874,40,800
4.91,105.68188713919322,40,800
4.92,106.66399575215961,40,800
4.93,105.489672719058,40,800
4.94,107.10391631355895,40,800
4.95,105.04683874833763,40,800
4.96,106.68737998648837,40,800
4.97,106.09796397357412,40,800
4.98,106.74505875065867,40,800
4.99,105.81509804650089,40,800
5,106.93743077223064,40,800
5.01,106.03240540860332,40,800
5.02,106.31049670506219,40,800
5.03,106.84818842032986,40,800
5.04,104.92646108297343,40,800
5.05,106.05077146943302,40,800
5.06,105.56077491869563,40,800
5.07,106.11714502820014,40,800
5.08,106.9856609978908,40,800
5.09,106.18647137371411,40,800
5.1,106.88326760458942,40,800
5.11,105.98079147156807,40,800
5.12,106.15941501496842,40,800
5.13,105.80080772968086,40,800
5.14,105.94929546229123,40,800
5.15,106.40453393285826,40,800
5.16,106.57309392029684,40,800
5.17,106.99132555939136,40,800
5.18,104.9912068228193,40,800
5.19,106.55492777447208,40,800
5.2,105.3019675960843,40,800
5.21,106.2604191629155,40,800
5.22,106.21332847921737,40,800
5.23,105.47669698869498,40,800
5.24,106.8123350149613,40,800
5.25,105.59787161464006,40,800
5.26,106.29107711339553,40,800
5.27,106.07685618409091,40,800
5.28,105.90222095100667,40,800
5.29,105.57199422652019,40,800
5.3,105.58458359151693,40,800
5.31,106.55486262877098,40,800
5.32,105.09234009115177,40,800
5.33,106.83596251629628,40,800
5.34,106.05517156496832,40,800
5.35,106.02280397013268,40,800
5.36,106.06425644641496,40,800
5.37,106.2720244061865,40,800
5.38,105.83951671322319,40,800
5.39,105.87361755186797,40,800
5.4,105.91292555740907,40,800
5.41,106.23180787035994,40,800
5.42,105.61334645545065,40,800
5.43,104.44535813695005,40,800
5.44,106.68659782455512,40,800
5.45,105.3628058070065,40,800
5.46,105.82264220174223,40,800
5.47,106.83986718140912,40,800
5.48,106.49333765245423,40,800
5.49,106.0511356541219,40,800
5.5,106.15892938245362,40,800
5.51,105.73652763018588,40,800
5.52,105.75322778865248,40,800
5.53,106.91916552352814,40,800
5.54,106.22107469086261,40,800
5.55,105.41902501321486,40,800
5.56,105.27189412655669,40,800
5.57,105.12336485707945,40,800
5.58,105.7279457551488,40,800
5.59,106.37839365570986,40,800
5.6,105.92073075436231,40,800
5.61,107.4628401370946,40,800
5.62,106.6707863235524,40,800
5.63,105.97532763564526,40,800
5.64,106.36184040882826,40,800
5.65,107.33343203757474,40,800
5.66,106.3703724363837,40,800
5.67,106.04127960857379,40,800
5.68,105.74929791645872,40,800
5.69,106.27052505568746,40,800
5.7,106.32635898998072,40,800
5.71,105.2014587553371,40,800
5.72,105.12512896405194,40,800
5.73,106.38021981565458,40,800
5.74,105.0012481225824,40,800
5.75,105.9787964640043,40,800
5.76,106.73718453524687,40,800
5.77,105.85665826370754,40,800
5.78,105.03792113275134,40,800
5.79,105.348036433291,40,800
5.8,105.51957496066122,40,800
5.81,105.85468604875072,40,800
5.82,105.63939791239092,40,800
5.83,106.12162321350124,40,800
5.84,106.90554378767854,40,800
5.85,106.59976720946588,40,800
5.86,106.11659639597443,40,800
5.87,106.37259066226287,40,800
5.88,105.90583778047346,40,800
5.89,106.13891651769333,40,800
5.9,105.74595464564197,40,800
5.91,105.92998136326705,40,800
5.92,105.47310554580613,40,800
5.93,105.32266835290184,40,800
5.94,105.77770064362824,40,800
5.95,105.09130871053605,40,800
5.96,106.04883102407354,40,800
5.97,105.82875592979849,40,800
5.98,107.09974738717538,40,800
5.99,105.98489514096887,40,800
6,105.99309859530099,40,800
6.01,106.89342969247515,40,800
6.02,105.49634505968066,40,800
6.03,105.62209948309523,40,800
6.04,105.37686106349919,40,800
6.05,105.8678283055491,40,800
6.06,106.4627335044454,40,800
6.07,105.82311578962047,40,800
6.08,106.64765366949732,40,800
6.09,106.37616852925302,40,800
6.1,106.03012379302638,40,800
6.11,106.2829480532634,40,800
6.12,106.76845553987131,40,800
6.13,105.30188704122973,40,800
6.14,106.08480867742301,40,800
6.15,105.77567825207548,40,800
6.16,105.35768924138348,40,800
6.17,107.0059699773498,40,800
6.18,107.17698671428401,40,800
6.19,105.74996787052737,40,800
6.2,106.3978908083607,40,800
6.21,105.48566565927852,40,800
6.22,105.66890830211594,40,800
6.23,105.19900987572656,40,800
6.24,105.50668952176338,40,800
6.25,105.54613261583071,40,800
6.26,105.8529854685898,40,800
6.27,106.62424996876014,40,800
6.28,107.19473589698941,40,800
6.29,106.04325463730923,40,800
6.3,106.56453462046396,40,800
6.31,105.04485344663215,40,800
6.32,105.04167754653778,40,800
6.33,105.79020226832115,40,800
6.34,105.71722423023688,40,800
6.35,106.10347519278929,40,800
6.36,106.03092235983452,40,800
6.37,106.51217939130976,40,800
6.38,105.90814653314098,40,800
6.39,106.09715286609563,40,800
6.4,106.05113669348157,40,800
6.41,106.19050256789646,40,800
6.42,107.10463756935061,40,800
6.43,105.77039210838001,40,800
6.44,106.3582886719285,40,800
6.45,106.4317162052477,40,800
6.46,106.53337157063537,40,800
6.47,105.49324679042627,40,800
6.48,105.43420319550776,40,800
6.49,105.58079623121256,40,800
6.5,107.38543983895822,40,800
6.51,106.37824223045985,40,800
6.52,105.97703448489682,40,800
6.53,106.94069683809073,40,800
6.54,106.16433410632848,40,800
6.55,105.9664848640213,40,800
6.56,106.48978250116654,40,800
6.57,105.76056827182772,40,800
6.58,107.31602477235441,40,800
6.59,106.32229421479789,40,800
6.6,105.70956115606823,40,800
6.61,106.35922922211245,40,800
6.62,106.27936616231611,40,800
6.63,105.92063978767031,40,800
6.64,105.56614447105656,40,800
6.65,105.36520755485903,40,800
6.66,106.02077465012498,40,800
6.67,106.56747026538848,40,800
6.68,106.47743681020259,40,800
6.69,106.4631818963757,40,800
6.7,105.81093655546918,40,800
6.71,104.86066079777905,40,800
6.72,105.54500202876018,40,800
6.73,105.71796861828263,40,800
6.74,106.35419048269335,40,800
6.75,106.16769737446675,40,800
6.76,105.60819244865078,40,800
6.77,106.25517586540835,40,800
6.78,105.73794623642605,40,800
6.79,105.53887608387555,40,800
6.8,105.8994076275949,40,800
6.81,106.26071258960557,40,800
6.82,106.3365260896284,40,800
6.83,106.17276697590465,40,800
6.84,106.08512894907604,40,800
6.85,105.52210184700951,40,800
6.86,106.03434173431333,40,800
6.87,106.41540238038772,40,800
6.88,106.00389871286829,40,800
6.89,105.97639670763185,40,800
6.9,106.26966994093745,40,800
6.91,105.79077678455613,40,800
6.92,105.4432813812092,40,800
6.93,106.3771161651057,40,800
6.94,106.2305183189341,40,800
6.95,106.68539234693363,40,800
6.96,105.29851913678475,40,800
6.97,106.12033583655072,40,800
6.98,106.38004037012783,40,800
6.99,105.87062937277042,40,800
7,105.80058672843124,40,800
7.01,106.17110475454103,40,800
7.02,105.50515957029126,40,800
7.03,105.63450277464723,40,800
7.04,105.93263176800657,40,800
7.05,105.72224883122507,40,800
7.06,106.27495151958308,40,800
7.07,106.83147905311277,40,800
7.08,105.47732487758216,40,800
7.09,105.08256835499918,40,800
7.1,106.18752504985055,40,800
7.11,106.78350069519146,40,800
7.12,105.59476680841533,40,800
7.13,105.28627869383618,40,800
7.14,105.08601909062652,40,800
7.15,106.21310379203621,40,800
7.16,105.65212229071355,40,800
7.17,106.37020625956127,40,800
7.18,105.67039699701641,40,800
7.19,107.11093376158455,40,800
7.2,106.25143704680266,40,800
7.21,105.0169837720035,40,800
7.22,105.97333466054873,40,800
7.23,105.43285889986959,40,800
7.24,106.2145243361389,40,800
7.25,105.25442243705427,40,800
7.26,106.06735127532461,40,800
7.27,105.57634913491343,40,800
7.28,106.06276489914295,40,800
7.29,105.792038207811,40,800
7.3,105.55127123555674,40,800
7.31,105.84329150172236,40,800
7.32,106.82728252898424,40,800
7.33,105.22026690623375,40,800
7.34,104.94724733537684,40,800
7.35,105.61297572268755,40,800
7.36,106.6909856006142,40,800
7.37,106.02181400120759,40,800
7.38,105.81227532524291,40,800
7.39,105.7781716727482,40,800
7.4,105.97296510750853,40,800
7.41,105.47147564504978,40,800
7.42,106.1380391162952,40,800
7.43,105.82415912512967,40,800
7.44,105.6096024822877,40,800
7.45,106.38357189395481,40,800
7.46,106.03207142856448,40,800
7.47,105.6418165835571,40,800
7.48,106.1517282179195,40,800
7.49,106.23171642917836,40,800
7.5,105.8458622069962,40,800
7.51,106.73922668632002,40,800
7.52,106.2808193219243,40,800
7.53,105.83714399697999,40,800
7.54,106.36349845706123,40,800
7.55,105.61868009235948,40,800
7.56,106.25260642697509,40,800
7.57,105.91885742106905,40,800
7.58,105.12573054108582,40,800
7.59,105.66527492028987,40,800
7.6,106.00271678681952,40,800
7.61,105.58924373273354,40,800
7.62,106.28515682108024,40,800
7.63,105.79410624369012,40,800
7.64,106.1045862401607,40,800
7.65,104.89380440170325,40,800
7.66,105.24121215163642,40,800
7.67,105.27110879467945,40,800
7.68,105.50314573907768,40,800
7.69,105.68787821300691,40,800
7.7,105.44556593295266,40,800
7.71,106.41589337251925,40,800
7.72,106.82717912869181,40,800
7.73,106.15269541742273,40,800
7.74,106.69134059764306,40,800
7.75,106.01980534051201,40,800
7.76,106.22044225689473,40,800
7.77,106.00574013475058,40,800
7.78,105.01848166438013,40,800
7.79,106.36880154589888,40,800
7.8,106.04652700459435,40,800
7.81,105.53443339218319,40,800
7.82,106.41824944594318,40,800
7.83,107.00102516774129,40,800
7.84,105.85408181430508,40,800
7.85,105.88538917402806,40,800
7.86,106.05291843755309,40,800
7.87,105.5214917961377,40,800
7.88,105.48142307618923,40,800
7.89,105.273032150519,40,800
7.9,105.18203736721517,40,800
7.91,106.32629008196412,40,800
7.92,106.69407966404066,40,800
7.93,106.1136065606026,40,800
7.94,106.05090518948106,40,800
7.95,106.57930741747131,40,800
7.96,106.3328251860491,40,800
7.97,106.5667944959572,40,800
7.98,105.35442622551615,40,800
7.99,106.50063907375998,40,800
8,105.9071156509617,40,800
8.01,105.96535726896316,40,800
8.02,106.34085665331054,40,800
8.03,105.76855329002392,40,800
8.04,106.43206356014628,40,800
8.05,105.75799437013406,40,800
8.06,105.7714238325248,40,800
8.07,105.58154779874494,40,800
8.08,106.19415482239496,40,800
8.09,105.8222128246708,40,800
8.1,106.79231268048606,40,800
8.11,105.64123994311952,40,800
8.12,106.30501586240051,40,800
8.13,105.39715309336479,40,800
8.14,105.8939940195172,40,800
8.15,106.02589830033217,40,800
8.16,105.73514396760979,40,800
8.17,107.04200078166782,40,800
8.18,106.3559471137728,40,800
8.19,104.49701071316484,40,800
8.2,105.4910095350911,40,800
8.21,105.74379317293483,40,800
8.22,105.52628032942684,40,800
8.23,106.01980182048443,40,800
8.24,105.25224622817619,40,800
8.25,106.06217169194423,40,800
8.26,106.17644113137865,40,800
8.27,106.15936700906929,40,800
8.28,105.91135942277293,40,800
8.29,105.8348243386932,40,800
8.3,105.9121015335861,40,800
8.31,105.97161691198355,40,800
8.32,106.35717167126197,40,800
8.33,105.89362374104276,40,800
8.34,104.49586935582921,40,800
8.35,105.23490412541265,40,800
8.36,105.62192823422677,40,800
8.37,106.37376503270187,40,800
8.38,105.62608340188913,40,800
8.39,106.24319802976174,40,800
8.4,105.84721770888927,40,800
8.41,105.57266452902815,40,800
8.42,105.84585091679348,40,800
8.43,106.2924732991971,40,800
8.44,105.77228335312351,40,800
8.45,106.72321961213652,40,800
8.46,105.7605188820362,40,800
8.47,105.60258126624902,40,800
8.48,105.5993614746608,40,800
8.49,105.57080791341059,40,800
8.5,106.05145168734758,40,800
8.51,105.45260649200866,40,800
8.52,106.20714503847054,40,800
8.53,106.24809401696182,40,800
8.54,105.73306593752022,40,800
8.55,106.07578805618421,40,800
8.56,105.59070490493293,40,800
8.57,105.71375704891096,40,800
8.58,106.3735682655626,40,800
8.59,106.44720076784427,40,800
8.6,105.35623076027575,40,800
8.61,105.63675986581676,40,800
8.62,105.92882227421148,40,800
8.63,105.57872559727244,40,800
8.64,105.64173206091222,40,800
8.65,105.2773191781869,40,800
8.66,106.14327971650864,40,800
8.67,104.7785842166111,40,800
8.68,106.51477002347654,40,800
