"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
1.23,131.22684423730254,60,1500
1.24,130.4807799904928,60,1500
1.25,130.22135638567002,60,1500
1.26,130.63985581393266,60,1500
1.27,130.38400502605975,60,1500
1.28,129.5427620582735,60,1500
1.29,129.17743398500173,60,1500
1.3,129.83653479507728,60,1500
1.31,128.7543803517344,60,1500
1.32,128.7178302753954,60,1500
1.33,129.79138102414686,60,1500
1.34,129.0066185036432,60,1500
1.35,129.91768285144275,60,1500
1.36,128.30892559207663,60,1500
1.37,128.104909164701,60,1500
1.38,128.52111056279554,60,1500
1.39,128.3058845799794,60,1500
1.4,128.5995091469276,60,1500
1.41,128.42718306662124,60,1500
1.42,128.36193223399746,60,1500
1.43,128.04982843694756,60,1500
1.44,128.69193329965563,60,1500
1.45,128.07330635156734,60,1500
1.46,127.39203200228462,60,1500
1.47,128.54364736726106,60,1500
1.48,128.02577005973143,60,1500
1.49,127.93958635827038,60,1500
1.5,128.05862673562044,60,1500
1.51,128.29379710486873,60,1500
1.52,127.38836395851371,60,1500
1.53,129.35939467695837,60,1500
1.54,127.16704169712739,60,1500
1.55,128.3323980347359,60,1500
1.56,128.497288877476,60,1500
1.57,127.87243348661413,60,1500
1.58,128.41396679301073,60,1500
1.59,127.50451574738206,60,1500
1.6,128.34266016921796,60,1500
1.61,128.8582016365843,60,1500
1.62,127.436589905087,60,1500
1.63,127.66231620966542,60,1500
1.64,128.19597711968925,60,1500
1.65,127.99057126924284,60,1500
1.66,128.52835409386947,60,1500
1.67,128.2204099952348,60,1500
1.68,128.98079842991712,60,1500
1.69,128.83195802832853,60,1500
1.7,127.82763651210509,60,1500
1.71,129.05270543416853,60,1500
1.72,128.42933545971303,60,1500
1.73,127.47494331267721,60,1500
1.74,128.00715511171052,60,1500
1.75,127.98809121656103,60,1500
1.76,128.9444087101656,60,1500
1.77,128.9237727703021,60,1500
1.78,128.69060014458847,60,1500
1.79,129.9231344190526,60,1500
1.8,129.18757934119478,60,1500
1.81,128.33848777499796,60,1500
1.82,128.66077925075226,60,1500
1.83,129.3041166852203,60,1500
1.84,128.27437464670695,60,1500
1.85,129.08790977577257,60,1500
1.86,129.47089709608625,60,1500
1.87,128.39483100052513,60,1500
1.88,129.54141628315034,60,1500
1.89,128.80623185702694,60,1500
1.9,129.12529457868442,60,1500
1.91,129.50499949407046,60,1500
1.92,127.74271319497745,60,1500
1.93,128.3963527434962,60,1500
1.94,128.82417093982608,60,1500
1.95,129.2097023530126,60,1500
1.96,130.0310550385583,60,1500
1.97,128.86734460862866,60,1500
1.98,129.2272974231404,60,1500
1.99,129.10698797783726,60,1500
2,129.2879889229166,60,1500
2.01,129.0075575964717,60,1500
2.02,129.68094227442117,60,1500
2.03,129.93431697319215,60,1500
2.04,129.2667088207667,60,1500
2.05,129.83281023888583,60,1500
2.06,128.8461192934347,60,1500
2.07,129.26672091763305,60,1500
2.08,129.51891858731472,60,1500
2.09,129.2150190677566,60,1500
2.1,129.51465695547245,60,1500
2.11,129.18234280409987,60,1500
2.12,129.67840466631296,60,1500
2.13,129.2678193240111,60,1500
2.14,129.3502543942575,60,1500
2.15,129.17136145376736,60,1500
2.16,130.33088857886653,60,1500
2.17,130.13162627957286,60,1500
2.18,129.37728397928348,60,1500
2.19,129.46682744161362,60,1500
2.2,129.44255503810822,60,1500
2.21,130.0274927504592,60,1500
2.22,128.9702863902744,60,1500
2.23,129.49197467146757,60,1500
2.24,129.80266536546534,60,1500
2.25,129.6444916437193,60,1500
2.26,129.41523322299233,60,1500
2.27,129.76084152297202,60,1500
2.28,129.1902495295385,60,1500
2.29,130.4763568964457,60,1500
2.3,130.04292515343178,60,1500
2.31,129.6767151987137,60,1500
2.32,130.01394447991845,60,1500
2.33,130.0155411124641,60,1500
2.34,130.3176937160339,60,1500
2.35,129.35705921313786,60,1500
2.36,128.6365128911717,60,1500
2.37,129.80229845213458,60,1500
2.38,129.76658389901397,60,1500
2.39,129.22033302310325,60,1500
2.4,129.8423814376137,60,1500
2.41,129.74785451318897,60,1500
2.42,129.52430094848643,60,1500
2.43,130.05806982303588,60,1500
2.44,129.03946703232424,60,1500
2.45,129.96116180567284,60,1500
2.46,129.52294969018072,60,1500
2.47,129.4240625533238,60,1500
2.48,129.3558869404446,60,1500
2.49,129.93763316352715,60,1500
2.5,129.65936244252194,60,1500
2.51,129.27082516856632,60,1500
2.52,129.65874585416648,60,1500
2.53,130.04711398389134,60,1500
2.54,130.0100141774983,60,1500
2.55,129.76096401313546,60,1500
2.56,129.4949868451986,60,1500
2.57,129.80746174171918,60,1500
2.58,130.20900167734246,60,1500
2.59,130.0951374630253,60,1500
2.6,129.7737628325049,60,1500
2.61,130.31714927207793,60,1500
2.62,128.7671296455221,60,1500
2.63,130.04076249775326,60,1500
2.64,129.6295816753991,60,1500
2.65,129.31935439586977,60,1500
2.66,129.25081406788414,60,1500
2.67,129.329116041739,60,1500
2.68,130.07728937730548,60,1500
2.69,130.30112925755384,60,1500
2.7,129.3823720842329,60,1500
2.71,129.49678176478844,60,1500
2.72,130.21873968328717,60,1500
2.73,129.20535178520583,60,1500
2.74,129.70668863018102,60,1500
2.75,129.12692511794714,60,1500
2.76,129.9911284468293,60,1500
2.77,129.68893848671289,60,1500
2.78,128.95549129002194,60,1500
2.79,128.84611108853343,60,1500
2.8,129.6581520800982,60,1500
2.81,129.29788768619585,60,1500
2.82,130.18257432637733,60,1500
2.83,129.10100917391514,60,1500
2.84,129.5679625291396,60,1500
2.85,128.77601676067994,60,1500
2.86,129.16216873190172,60,1500
2.87,129.1751667598307,60,1500
2.88,129.24545645178074,60,1500
2.89,129.93079440162066,60,1500
2.9,129.76874388867859,60,1500
2.91,129.31209744170573,60,1500
2.92,129.66980996224882,60,1500
2.93,128.75026258465837,60,1500
2.94,129.66332935654216,60,1500
2.95,129.2546679852591,60,1500
2.96,130.26885204164543,60,1500
2.97,129.64515171649794,60,1500
2.98,129.471128807353,60,1500
2.99,130.00818912411847,60,1500
3,129.42360504746986,60,1500
3.01,129.758983188274,60,1500
3.02,129.20902128859464,60,1500
3.03,129.93229892597438,60,1500
3.04,128.7659988249144,60,1500
3.05,129.5303621028705,60,1500
3.06,129.05487176289455,60,1500
3.07,130.0640393072923,60,1500
3.08,129.93453940640993,60,1500
3.09,129.41202030118635,60,1500
3.1,129.10899914813683,60,1500
3.11,129.0070941798833,60,1500
3.12,129.67674023665003,60,1500
3.13,129.4332213947408,60,1500
3.14,130.2040314270327,60,1500
3.15,129.31942088769173,60,1500
3.16,129.61912897978252,60,1500
3.17,129.21240963770083,60,1500
3.18,129.20268427306723,60,1500
3.19,129.63662202014893,60,1500
3.2,128.8833364157969,60,1500
3.21,128.84731263765804,60,1500
3.22,128.73887706485735,60,1500
3.23,129.3352952807735,60,1500
3.24,129.7819765495754,60,1500
3.25,129.23677107779676,60,1500
3.26,129.2099135204884,60,1500
3.27,129.27169388320758,60,1500
3.28,129.66760267476923,60,1500
3.29,128.69440612334554,60,1500
3.3,129.1033384491596,60,1500
3.31,129.18455900890595,60,1500
3.32,129.07495886579343,60,1500
3.33,129.53024881935573,60,1500
3.34,129.79621608191405,60,1500
3.35,128.78979256025724,60,1500
3.36,130.34365926054414,60,1500
3.37,129.477484362157,60,1500
3.38,130.32073626509273,60,1500
3.39,129.62653163536947,60,1500
3.4,129.62476896963602,60,1500
3.41,131.12955469862612,60,1500
3.42,129.05845616855078,60,1500
3.43,128.65040890446934,60,1500
3.44,129.64719887857262,60,1500
3.45,129.7148793619291,60,1500
3.46,129.9069022689131,60,1500
3.47,129.64434833368963,60,1500
3.48,129.28201172892815,60,1500
3.49,128.96504639243977,60,1500
3.5,129.55735997677382,60,1500
3.51,129.4228073585773,60,1500
3.52,129.40898278875488,60,1500
3.53,129.2979130913914,60,1500
3.54,129.30504105751848,60,1500
3.55,129.4714782246008,60,1500
3.56,129.21134497658142,60,1500
3.57,129.64738964286022,60,1500
3.58,129.98216932278518,60,1500
3.59,129.98652308915172,60,1500
3.6,129.52083969292147,60,1500
3.61,129.39530570334065,60,1500
3.62,130.1582965081688,60,1500
3.63,130.22192076507682,60,1500
3.64,129.47012158863637,60,1500
3.65,130.27468730172353,60,1500
3.66,129.73528411435717,60,1500
3.67,129.72462199264956,60,1500
3.68,129.29374898583717,60,1500
3.69,129.27521012482214,60,1500
3.7,129.98999114592627,60,1500
3.71,129.4033487636545,60,1500
3.72,129.09237336728935,60,1500
3.73,129.8802163296277,60,1500
3.74,129.42076991434115,60,1500
3.75,129.63660075627314,60,1500
3.76,129.25419712426293,60,1500
3.77,129.25390292931522,60,1500
3.78,129.016254716856,60,1500
3.79,129.37628512559934,60,1500
3.8,130.019387719141,60,1500
3.81,129.2009922931063,60,1500
3.82,129.992240057998,60,1500
3.83,129.58304099518705,60,1500
3.84,129.3181222472319,60,1500
3.85,129.39585011894243,60,1500
3.86,130.38033869371537,60,1500
3.87,129.51076793413023,60,1500
3.88,129.65541368942806,60,1500
3.89,130.15691929070712,60,1500
3.9,128.52899158590319,60,1500
3.91,129.840099460807,60,1500
3.92,129.33541408002327,60,1500
3.93,128.328590315728,60,1500
3.94,128.9972419935521,60,1500
3.95,130.4589457627582,60,1500
3.96,129.54310209363103,60,1500
3.97,129.39257044201628,60,1500
3.98,129.93337769636636,60,1500
3.99,130.3145295387753,60,1500
4,128.72659327010825,60,1500
4.01,129.64948543657945,60,1500
4.02,129.18556149385049,60,1500
4.03,130.0607700060632,60,1500
4.04,129.52864577948685,60,1500
4.05,130.39211058484642,60,1500
4.06,129.481253871194,60,1500
4.07,128.33482245158538,60,1500
4.08,128.47722871596434,60,1500
4.09,128.91323951302164,60,1500
4.1,129.317437488275,60,1500
4.11,129.74779685337637,60,1500
4.12,129.89801344955887,60,1500
4.13,129.69331281430505,60,1500
4.14,129.15538315431624,60,1500
4.15,128.42182844941,60,1500
4.16,129.13758579387857,60,1500
4.17,129.31916327775104,60,1500
4.18,129.87593635794636,60,1500
4.19,130.41405485171447,60,1500
4.2,129.73056632509278,60,1500
4.21,130.35027327638306,60,1500
4.22,128.52539097165626,60,1500
4.23,130.01755094947805,60,1500
4.24,129.53997998446297,60,1500
4.25,130.46028348920703,60,1500
4.26,129.51787011464992,60,1500
4.27,129.56863125744837,60,1500
4.28,128.8560187774813,60,1500
4.29,129.4066028726761,60,1500
4.3,130.4989395657275,60,1500
4.31,128.95076686451083,60,1500
4.32,130.10253927221441,60,1500
4.33,130.27246472586228,60,1500
4.34,129.1980080701168,60,1500
4.35,129.66465953762403,60,1500
4.36,128.4118402854655,60,1500
4.37,129.33856764246093,60,1500
4.38,129.59374596924462,60,1500
4.39,129.33624307204772,60,1500
4.4,128.91692541157195,60,1500
4.41,130.41238251885707,60,1500
4.42,130.64259126186946,60,1500
4.43,129.54818297769563,60,1500
4.44,128.55904074758325,60,1500
4.45,129.33786821435106,60,1500
4.46,129.12851970573024,60,1500
4.47,129.0088058727434,60,1500
4.48,129.05364238919347,60,1500
4.49,128.34750472984962,60,1500
4.5,129.04272009326843,60,1500
4.51,129.38810920372373,60,1500
4.52,129.2642041964193,60,1500
4.53,129.62013016233044,60,1500
4.54,129.34573915116994,60,1500
4.55,130.12474887904378,60,1500
4.56,129.896180037149,60,1500
4.57,129.6490994529599,60,1500
4.58,129.0572601912986,60,1500
4.59,130.41563886703733,60,1500
4.6,129.07115723260526,60,1500
4.61,129.16831067727264,60,1500
4.62,129.08108658335559,60,1500
4.63,128.9827962453307,60,1500
4.64,129.48883342789009,60,1500
4.65,129.45589495714265,60,1500
4.66,129.6906867762473,60,1500
4.67,129.88593974037514,60,1500
4.68,129.4536162784534,60,1500
4.69,129.01874296556343,60,1500
4.7,129.79296345458917,60,1500
4.71,128.61516103188603,60,1500
4.72,129.94790503194696,60,1500
4.73,129.38765630961188,60,1500
4.74,129.62453393978683,60,1500
4.75,129.68900155489396,60,1500
4.76,129.8196344025567,60,1500
4.77,129.31225553762445,60,1500
4.78,128.36265865208713,60,1500
4.79,129.21545333519734,60,1500
4.8,128.52313826740854,60,1500
4.81,129.50474357185132,60,1500
4.82,129.7718689321232,60,1500
4.83,129.01671761577447,60,1500
4.84,129.71167619596696,60,1500
4.85,129.46402047517228,60,1500
4.86,130.63064669737753,60,1500
4.87,130.3527898335308,60,1500
4.88,129.20179576015354,60,1500
4.89,128.5874509666525,60,1500
4.9,129.9022715905917,60,1500
4.91,129.18187663820964,60,1500
4.92,130.163985951979,60,1500
4.93,128.98966360388465,60,1500
4.94,130.60390786679284,60,1500
4.95,128.54683095266228,60,1500
4.96,130.1873728239552,60,1500
4.97,129.59795742568386,60,1500
4.98,130.24505279843905,60,1500
4.99,129.31509267058144,60,1500
5,130.43742595291386,60,1500
5.01,129.53240112593286,60,1500
5.02,129.8104929388876,60,1500
5.03,130.348185150368,60,1500
5.04,128.42645828886702,60,1500
5.05,129.55076913080563,60,1500
5.06,129.06077301520378,60,1500
5.07,129.61714353958223,60,1500
5.08,130.4856599040132,60,1500
5.09,129.68647065461386,60,1500
5.1,130.3832672405146,60,1500
5.11,129.4807914430149,60,1500
5.12,129.6594153027158,60,1500
5.13,129.30080831482206,60,1500
5.14,129.44929632626335,60,1500
5.15,129.90453505746856,60,1500
5.16,130.07309528774712,60,1500
5.17,130.4913271522997,60,1500
5.18,128.4912086242396,60,1500
5.19,130.05492976791132,60,1500
5.2,128.80196976551778,60,1500
5.21,129.7604214928,60,1500
5.22,129.71333095450228,60,1500
5.23,128.97669959483153,60,1500
5.24,130.31233773791018,60,1500
5.25,129.09787444087718,60,1500
5.26,129.79108002991623,60,1500
5.27,129.57685917841255,60,1500
5.28,129.40222401116995,60,1500
5.29,129.07199734108875,60,1500
5.3,129.08458674957606,60,1500
5.31,130.05486581992483,60,1500
5.32,128.59234330551953,60,1500
5.33,130.33596574450723,60,1500
5.34,129.55517479815595,60,1500
5.35,129.52280719992783,60,1500
5.36,129.5642596649382,60,1500
5.37,129.77202760603964,60,1500
5.38,129.33951988748015,60,1500
5.39,129.37362069406487,60,1500
5.4,129.41292866153395,60,1500
5.41,129.7318109308416,60,1500
5.42,129.11334946714732,60,1500
5.43,127.94536109513766,60,1500
5.44,130.18660072491497,60,1500
5.45,128.86280864561277,60,1500
5.46,129.3226449750493,60,1500
5.47,130.33986988623835,60,1500
5.48,129.99334028598102,60,1500
5.49,129.55113821386237,60,1500
5.5,129.65893186625112,60,1500
5.51,129.2365300361976,60,1500
5.52,129.25323011533615,60,1500
5.53,130.41916776962836,60,1500
5.54,129.72107685539774,60,1500
5.55,128.91902709546352,60,1500
5.56,128.77189612604477,60,1500
5.57,128.62336677356691,60,1500
5.58,129.22794758861698,60,1500
5.59,129.87839540634874,60,1500
5.6,129.42073242255788,60,1500
5.61,130.96284172341691,60,1500
5.62,130.17078782874336,60,1500
5.63,129.47532906060692,60,1500
5.64,129.86184175461142,60,1500
5.65,130.83343330536772,60,1500
5.66,129.87037362750146,60,1500
5.67,129.54128072444732,60,1500
5.68,129.24929895862493,60,1500
5.69,129.77052602577905,60,1500
5.7,129.8263598897168,60,1500
5.71,128.70145958651375,60,1500
5.72,128.62512972853335,60,1500
5.73,129.88022051536453,60,1500
5.74,128.501248759496,60,1500
5.75,129.47879704014002,60,1500
5.76,130.23718505265913,60,1500
5.77,129.35665872447942,60,1500
5.78,128.5379215389877,60,1500
5.79,128.84803678711205,60,1500
5.8,129.01957526419628,60,1500
5.81,129.3546863041324,60,1500
5.82,129.1393981217496,60,1500
5.83,129.62162337895984,60,1500
5.84,130.40554391134768,60,1500
5.85,130.09976729343927,60,1500
5.86,129.61659644232466,60,1500
5.87,129.8725906730374,60,1500
5.88,129.40583775769093,60,1500
5.89,129.63891646334025,60,1500
5.9,129.24595456166955,60,1500
5.91,129.42998125158826,60,1500
5.92,128.97310540829335,60,1500
5.93,128.8226681913843,60,1500
5.94,129.27770045988999,60,1500
5.95,128.59130850631416,60,1500
5.96,129.5488308010563,60,1500
5.97,129.3287556896242,60,1500
5.98,130.599747131431,60,1500
5.99,129.48489487118908,60,1500
6,129.49309831296725,60,1500
6.01,130.3934293990151,60,1500
6.02,128.99634475646775,60,1500
6.03,129.12209917144827,60,1500
6.04,128.87686074468223,60,1500
6.05,129.3678279807715,60,1500
6.06,129.96273317486185,60,1500
6.07,129.32311545633127,60,1500
6.08,130.1476533335487,60,1500
6.09,129.87616819163787,60,1500
6.1,129.53012345468449,60,1500
6.11,129.78294771508243,60,1500
6.12,130.26845520268748,60,1500
6.13,128.80188670582868,60,1500
6.14,129.58480834454068,60,1500
6.15,129.27567792239927,60,1500
6.16,128.85768891555327,60,1500
6.17,130.50596965595898,60,1500
6.18,130.67698639788082,60,1500
6.19,129.24996755961604,60,1500
6.2,129.89789050340272,60,1500
6.21,128.98566536069396,60,1500
6.22,129.1689080102848,60,1500
6.23,128.6990095909901,60,1500
6.24,129.0066892444255,60,1500
6.25,129.0461323461593,60,1500
6.26,129.35298520681823,60,1500
6.27,130.1242497150886,60,1500
6.28,130.6947356515863,60,1500
6.29,129.54325440031266,60,1500
6.3,130.06453439198302,60,1500
6.31,128.54485322674844,60,1500
6.32,128.54167733530664,60,1500
6.33,129.29020206577317,60,1500
6.34,129.21722403637906,60,1500
6.35,129.60347500760668,60,1500
6.36,129.53092218329118,60,1500
6.37,130.0121792233503,60,1500
6.38,129.40814637369172,60,1500
6.39,129.5971527150659,60,1500
6.4,129.55113655076485,60,1500
6.41,129.69050243337156,60,1500
6.42,130.60463744288276,60,1500
6.43,129.27039198982212,60,1500
6.44,129.85828856112212,60,1500
6.45,129.93171610202413,60,1500
6.46,130.03337147481665,60,1500
6.47,128.9932467018262,60,1500
6.48,128.93420311393277,60,1500
6.49,129.08079615646264,60,1500
6.5,130.8854397708278,60,1500
6.51,129.87824216873858,60,1500
6.52,129.47703442937052,60,1500
6.53,130.44069678854197,60,1500
6.54,129.66433406253745,60,1500
6.55,129.4664848257664,60,1500
6.56,129.98978246822512,60,1500
6.57,129.2605682439766,60,1500
6.58,130.81602474937048,60,1500
6.59,129.8222941964588,60,1500
6.6,129.20956114215272,60,1500
6.61,129.85922921240098,60,1500
6.62,129.77936615659118,60,1500
6.63,129.42063978571704,60,1500
6.64,129.066144472663,60,1500
6.65,128.86520755981647,60,1500
6.66,129.5207746582283,60,1500
6.67,130.06747027643652,60,1500
6.68,129.97743682399846,60,1500
6.69,129.96318191272687,60,1500
6.7,129.31093657418788,60,1500
6.71,128.3606608186823,60,1500
6.72,129.04500205167014,60,1500
6.73,129.2179686430267,60,1500
6.74,129.85419050910417,60,1500
6.75,129.66769740238243,60,1500
6.76,129.108192477915,60,1500
6.77,129.75517589587042,60,1500
6.78,129.237946267941,60,1500
6.79,129.03887611630398,60,1500
6.8,129.39940766080326,60,1500
6.81,129.760712623466,60,1500
6.82,129.83652612401872,60,1500
6.83,129.6727670107084,60,1500
6.84,129.58512898418246,60,1500
6.85,129.02210188231342,60,1500
6.86,129.53434176971513,60,1500
6.87,129.91540241579327,60,1500
6.88,129.50389874818882,60,1500
6.89,129.47639674278395,60,1500
6.9,129.769669975843,60,1500
6.91,129.29077681914194,60,1500
6.92,128.94328141540726,60,1500
6.93,129.87711619885278,60,1500
6.94,129.73051835217177,60,1500
6.95,130.1853923796081,60,1500
6.96,128.7985191688467,60,1500
6.97,129.62033586795522,60,1500
6.98,129.88004040083416,60,1500
6.99,129.370629402742,60,1500
7,129.30058675763533,60,1500
7.01,129.6711047829488,60,1500
7.02,129.0051595978774,60,1500
7.03,129.13450280139008,60,1500
7.04,129.43263179388774,60,1500
7.05,129.2222488562294,60,1500
7.06,129.77495154369848,60,1500
7.07,130.33147907633008,60,1500
7.08,128.977324899895,60,1500
7.09,128.58256837640377,60,1500
7.1,129.68752507034557,60,1500
7.11,130.283500714778,60,1500
7.12,129.09476682709663,60,1500
7.13,128.78627871161763,60,1500
7.14,128.58601910751537,60,1500
7.15,129.71310380804155,60,1500
7.16,129.15212230584623,60,1500
7.17,129.8702062738336,60,1500
7.18,129.17039701044214,60,1500
7.19,130.61093377417882,60,1500
7.2,129.75143705858179,60,1500
7.21,128.5169837829849,60,1500
7.22,129.47333467075083,60,1500
7.23,128.9328589093117,60,1500
7.24,129.71452434484112,60,1500
7.25,128.75442244503745,60,1500
7.26,129.56735128261005,60,1500
7.27,129.07634914152308,60,1500
7.28,129.5627649050991,60,1500
7.29,129.29203821313635,60,1500
7.3,129.05127124027422,60,1500
7.31,129.34329150585518,60,1500
7.32,130.32728253255567,60,1500
7.33,128.72026690926714,60,1500
7.34,128.44724733789553,60,1500
7.35,129.11297572471486,60,1500
7.36,130.1909856021733,60,1500
7.37,129.52181400232152,60,1500
7.38,129.31227532593445,60,1500
7.39,129.27817167303996,60,1500
7.4,129.47296510742277,60,1500
7.41,128.97147564460835,60,1500
7.42,129.63803911551972,60,1500
7.43,129.32415912404124,60,1500
7.44,129.109602480907,60,1500
7.45,129.88357189230214,60,1500
7.46,129.53207142665966,60,1500
7.47,129.14181658141933,60,1500
7.48,129.65172821556754,60,1500
7.49,129.73171642663038,60,1500
7.5,129.34586220426988,60,1500
7.51,130.2392266834324,60,1500
7.52,129.78081931889187,60,1500
7.53,129.33714399381867,60,1500
7.54,129.86349845378635,60,1500
7.55,129.11868008898577,60,1500
7.56,129.7526064235166,60,1500
7.57,129.41885741753936,60,1500
7.58,128.62573053749782,60,1500
7.59,129.16527491665587,60,1500
7.6,129.50271678315127,60,1500
7.61,129.08924372904215,60,1500
7.62,129.78515681737628,60,1500
7.63,129.29410623998362,60,1500
7.64,129.60458623646102,60,1500
7.65,128.39380439801928,60,1500
7.66,128.74121214797646,60,1500
7.67,128.77110879105126,60,1500
7.68,129.00314573548854,60,1500
7.69,129.18787820946352,60,1500
7.7,128.94556592946128,60,1500
7.71,129.91589336908564,60,1500
7.72,130.32717912532118,60,1500
7.73,129.6526954141199,60,1500
7.74,130.19134059441237,60,1500
7.75,129.5198053373574,60,1500
7.76,129.72044225381973,60,1500
7.77,129.50574013175827,60,1500
7.78,128.51848166147326,60,1500
7.79,129.86880154307983,60,1500
7.8,129.5465270018651,60,1500
7.81,129.03443338954537,60,1500
7.82,129.91824944339817,60,1500
7.83,130.5010251652901,60,1500
7.84,129.35408181194842,60,1500
7.85,129.3853891717664,60,1500
7.86,129.5529184353866,60,1500
7.87,129.02149179406638,60,1500
7.88,128.98142307421276,60,1500
7.89,128.77303214863684,60,1500
7.9,128.6820373654266,60,1500
7.91,129.82629008026828,60,1500
7.92,130.19407966243645,60,1500
7.93,129.61360655908877,60,1500
7.94,129.55090518805616,60,1500
7.95,130.0793074161338,60,1500
7.96,129.83282518479731,60,1500
7.97,130.06679449478935,60,1500
7.98,128.8544262244303,60,1500
7.99,130.00063907275415,60,1500
8,129.4071156500338,60,1500
8.01,129.465357268111,60,1500
8.02,129.84085665253193,60,1500
8.03,129.26855328931657,60,1500
8.04,129.93206355950792,60,1500
8.05,129.25799436956225,60,1500
8.06,129.27142383201718,60,1500
8.07,129.08154779829906,60,1500
8.08,129.6941548220084,60,1500
8.09,129.3222128243411,60,1500
8.1,130.29231268021078,60,1500
8.11,129.14123994289622,60,1500
8.12,129.80501586222675,60,1500
8.13,128.8971530932382,60,1500
8.14,129.39399401943533,60,1500
8.15,129.52589830029274,60,1500
8.16,129.23514396761038,60,1500
8.17,130.54200078170618,60,1500
8.18,129.85594711384658,60,1500
