"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
6.38,127.40814638726187,40,1500
6.39,127.59715272791948,40,1500
6.4,127.5511365629109,40,1500
6.41,127.69050244482038,40,1500
6.42,128.60463745364586,40,1500
6.43,127.27039199991201,40,1500
6.44,127.85828857055232,40,1500
6.45,127.93171611080896,40,1500
6.46,128.03337148297126,40,1500
6.47,126.99324670936646,40,1500
6.48,126.93420312087515,40,1500
6.49,127.08079616282413,40,1500
6.5,128.88543977662593,40,1500
6.51,127.87824217399127,40,1500
6.52,127.477034434096,40,1500
6.53,128.44069679275876,40,1500
6.54,127.66433406626422,40,1500
6.55,127.46648482902202,40,1500
6.56,127.98978247102852,40,1500
6.57,127.26056824634675,40,1500
6.58,128.8160247513264,40,1500
6.59,127.8222941980194,40,1500
6.6,127.20956114333684,40,1500
6.61,127.8592292132273,40,1500
6.62,127.77936615707823,40,1500
6.63,127.42063978588311,40,1500
6.64,127.06614447252609,40,1500
6.65,126.86520755939435,40,1500
6.66,127.52077465753848,40,1500
6.67,128.06747027549613,40,1500
6.68,127.97743682282422,40,1500
6.69,127.96318191133517,40,1500
6.7,127.31093657259468,40,1500
6.71,126.36066081690322,40,1500
6.72,127.04500204972027,40,1500
6.73,127.21796864092069,40,1500
6.74,127.8541905068563,40,1500
6.75,127.66769740000649,40,1500
6.76,127.10819247542429,40,1500
6.77,127.75517589327777,40,1500
6.78,127.2379462652587,40,1500
6.79,127.03887611354396,40,1500
6.8,127.39940765797685,40,1500
6.81,127.76071262058407,40,1500
6.82,127.83652612109171,40,1500
6.83,127.6727670077462,40,1500
6.84,127.5851289811945,40,1500
6.85,127.02210187930866,40,1500
6.86,127.53434176670203,40,1500
6.87,127.91540241277984,40,1500
6.88,127.50389874518265,40,1500
6.89,127.47639673979216,40,1500
6.9,127.76966997287214,40,1500
6.91,127.29077681619836,40,1500
6.92,126.94328141249669,40,1500
6.93,127.87711619598059,40,1500
6.94,127.73051834934296,40,1500
6.95,128.1853923768272,40,1500
6.96,126.79851916611796,40,1500
6.97,127.62033586528243,40,1500
