"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
1.51,183.18878180598634,60,5000
1.52,182.28097381887002,60,5000
1.53,184.25128472524364,60,5000
1.54,182.05977359741232,60,5000
1.55,183.22744155077703,60,5000
1.56,183.3960234825744,60,5000
1.57,182.77615010663337,60,5000
1.58,183.32386967053992,60,5000
1.59,182.4217244154176,60,5000
1.6,183.26821152313263,60,5000
1.61,183.7930520935523,60,5000
1.62,182.3816176405374,60,5000
1.63,182.6183234607439,60,5000
1.64,183.16369254611644,60,5000
1.65,182.97065236236725,60,5000
1.66,183.52138962512026,60,5000
1.67,183.22692249558872,60,5000
1.68,184.00124669239696,60,5000
1.69,183.86673962595313,60,5000
1.7,182.87709032410677,60,5000
1.71,184.11711417368792,60,5000
1.72,183.50892819656633,60,5000
1.73,182.56989798517301,60,5000
1.74,183.11760102186562,60,5000
1.75,183.11411150343213,60,5000
1.76,184.086042796372,60,5000
1.77,184.0810187771641,60,5000
1.78,183.86341727164898,60,5000
1.79,185.11144528408033,60,5000
1.8,184.39127227709196,60,5000
1.81,183.55741908034778,60,5000
1.82,183.89477539104584,60,5000
1.83,184.55297644209574,60,5000
1.84,183.53787121281678,60,5000
1.85,184.3657927931688,60,5000
1.86,184.76289463627472,60,5000
1.87,183.7006514845933,60,5000
1.88,184.8607503406134,60,5000
1.89,184.1387541222696,60,5000
1.9,184.47066542409485,60,5000
1.91,184.86286669917416,60,5000
1.92,183.1127135510781,60,5000
1.93,183.77811359352003,60,5000
1.94,184.21731165324638,60,5000
1.95,184.61383573589956,60,5000
1.96,185.44578867895942,60,5000
1.97,184.292282157635,60,5000
1.98,184.66203981213388,60,5000
1.99,184.55113457254535,60,5000
2,184.74113861502326,60,5000
2.01,184.46930983364558,60,5000
2.02,185.1508980297274,60,5000
2.03,185.4120796549493,60,5000
2.04,184.75188512399902,60,5000
2.05,185.32501093960002,60,5000
2.06,184.34495998702337,60,5000
2.07,184.7718227027717,60,5000
2.08,185.02990869677603,60,5000
2.09,184.7315314476182,60,5000
2.1,185.03633279423644,60,5000
2.11,184.70883101328235,60,5000
2.12,185.20936231409178,60,5000
2.13,184.80291202354746,60,5000
2.14,184.88915664832646,60,5000
2.15,184.71375695734812,60,5000
2.16,185.8764704813532,60,5000
2.17,185.68009740827225,60,5000
2.18,184.92835702586663,60,5000
2.19,185.0202251131859,60,5000
2.2,184.99801017455397,60,5000
2.21,185.58474840970723,60,5000
2.22,184.52909590311563,60,5000
2.23,185.0521016675385,60,5000
2.24,185.36388377199032,60,5000
2.25,185.20658565858108,60,5000
2.26,184.9779972636746,60,5000
2.27,185.32408015288868,60,5000
2.28,184.7537773632341,60,5000
2.29,186.03999848511893,60,5000
2.3,185.6065148522,60,5000
2.31,185.24009701699984,60,5000
2.32,185.5769719163048,60,5000
2.33,185.57807697531922,60,5000
2.34,185.87960993117906,60,5000
2.35,184.91823661977884,60,5000
2.36,184.1968410272811,60,5000
2.37,185.36167533042808,60,5000
2.38,185.32491577462056,60,5000
2.39,184.77753415398874,60,5000
2.4,185.3983738387726,60,5000
2.41,185.30256770557796,60,5000
2.42,185.07767170362914,60,5000
2.43,185.6100419041864,60,5000
2.44,184.58999093303453,60,5000
2.45,185.51019448656672,60,5000
2.46,185.07045431469575,60,5000
2.47,184.97000822314075,60,5000
2.48,184.90024843128435,60,5000
2.49,185.48039066195406,60,5000
2.5,185.20050128435392,60,5000
2.51,184.81033557945332,60,5000
2.52,185.19662269286087,60,5000
2.53,185.58335648869766,60,5000
2.54,185.54462571635335,60,5000
2.55,185.29395183773457,60,5000
2.56,185.02636184955017,60,5000
2.57,185.33723822547682,60,5000
2.58,185.7371971142311,60,5000
2.59,185.6217722746479,60,5000
2.6,185.29886016778542,60,5000
2.61,185.840734792568,60,5000
2.62,184.28923131677112,60,5000
2.63,185.56141038691462,60,5000
2.64,185.1488077552201,60,5000
2.65,184.83719235518808,60,5000
2.66,184.7672991287305,60,5000
2.67,184.8442847831236,60,5000
2.68,185.591179565744,60,5000
2.69,185.81377968436976,60,5000
2.7,184.89382240965259,60,5000
2.71,185.0070723688287,60,5000
2.72,185.72791152341736,60,5000
2.73,184.7134462607505,60,5000
2.74,185.21374745341512,60,5000
2.75,184.63299019182048,60,5000
2.76,185.4962417492455,60,5000
2.77,185.19314196127485,60,5000
2.78,184.45882674314484,60,5000
2.79,184.3486200928173,60,5000
2.8,185.15987588384064,60,5000
2.81,184.7988671289187,60,5000
2.82,185.68284976023241,60,5000
2.83,184.60062039082777,60,5000
2.84,185.0669486935417,60,5000
2.85,184.27441634767982,60,5000
2.86,184.66001947073255,60,5000
2.87,184.6725055824152,60,5000
2.88,184.7423194462466,60,5000
2.89,185.42721677059853,60,5000
2.9,185.26475991221164,60,5000
2.91,184.8077404445982,60,5000
2.92,185.1651122856803,60,5000
2.93,184.24525556188928,60,5000
2.94,185.15804329253595,60,5000
2.95,184.74913214004687,60,5000
2.96,185.7630946172596,60,5000
2.97,185.13919984730194,60,5000
2.98,184.96500855359636,60,5000
2.99,185.50192546854782,60,5000
3,184.91722189482843,60,5000
3.01,185.25250336752492,60,5000
3.02,184.70246655770595,60,5000
3.03,185.42568997910624,60,5000
3.04,184.2593553018528,60,5000
3.05,185.02370260055423,60,5000
3.06,184.54821384888652,60,5000
3.07,185.55739953504977,60,5000
3.08,185.42793333221192,60,5000
3.09,184.90546250258075,60,5000
3.1,184.60250324377358,60,5000
3.11,184.5006728506043,60,5000
3.12,185.17040524771116,60,5000
3.13,184.9269836190448,60,5000
3.14,185.69790086925732,60,5000
3.15,184.81340670920093,60,5000
3.16,185.1132395242136,60,5000
3.17,184.70665245712476,60,5000
3.18,184.6970661546233,60,5000
3.19,185.13114901306054,60,5000
3.2,184.3780138586788,60,5000
3.21,184.34214518602977,60,5000
3.22,184.23386871878228,60,5000
3.23,184.83044941254747,60,5000
3.24,185.27729593139264,60,5000
3.25,184.7322579093252,60,5000
3.26,184.7055694562908,60,5000
3.27,184.76752005994862,60,5000
3.28,185.1635997381531,60,5000
3.29,184.19057425473176,60,5000
3.3,184.59967739180954,60,5000
3.31,184.68106809381533,60,5000
3.32,184.57163703707,60,5000
3.33,185.02709465910513,60,5000
3.34,185.29322783459978,60,5000
3.35,184.2869681565037,60,5000
3.36,185.84099634035593,60,5000
3.37,184.97498029752958,60,5000
3.38,185.8183881819929,60,5000
3.39,185.1243364350671,60,5000
3.4,185.12272334937106,60,5000
3.41,186.627655171597,60,5000
3.42,184.55669908321403,60,5000
3.43,184.148790463141,60,5000
3.44,185.1457151553255,60,5000
3.45,185.2135263197816,60,5000
3.46,185.40567577630742,60,5000
3.47,185.1432441802586,60,5000
3.48,184.78102564055274,60,5000
3.49,184.46417404560023,60,5000
3.5,185.05659701219892,60,5000
3.51,184.92214939419821,60,5000
3.52,184.90842543197132,60,5000
3.53,184.79745195065857,60,5000
3.54,184.80467175326532,60,5000
3.55,184.97119639949028,60,5000
3.56,184.71114630512562,60,5000
3.57,185.14726984040263,60,5000
3.58,185.4821241538646,60,5000
3.59,185.48654837526203,60,5000
3.6,185.02093131968317,60,5000
3.61,184.89545962709937,60,5000
3.62,185.65850876203777,60,5000
3.63,185.72218746444008,60,5000
3.64,184.9704389361296,60,5000
3.65,185.77505159171048,60,5000
3.66,185.23569173691945,60,5000
3.67,185.22506943710772,60,5000
3.68,184.79423284382102,60,5000
3.69,184.77572709290902,60,5000
3.7,185.49053802786506,60,5000
3.71,184.90392247219384,60,5000
3.72,184.59297092562838,60,5000
3.73,185.38083487250705,60,5000
3.74,184.92140668879256,60,5000
3.75,185.13725312204505,60,5000
3.76,184.7548625539401,60,5000
3.77,184.7545790081488,60,5000
3.78,184.51693914232249,60,5000
3.79,184.87697570670363,60,5000
3.8,185.52008237548122,60,5000
3.81,184.7016890537155,60,5000
3.82,185.49293705997923,60,5000
3.83,185.0837364821564,60,5000
3.84,184.8188145675852,60,5000
3.85,184.8965377239592,60,5000
3.86,185.88102013551492,60,5000
3.87,185.01144186349305,60,5000
3.88,185.15607885349587,60,5000
3.89,185.65757453057424,60,5000
3.9,184.02963583411145,60,5000
3.91,185.3407317387563,60,5000
3.92,184.83603349530856,60,5000
3.93,183.82919605941427,60,5000
3.94,184.49783333739708,60,5000
3.95,185.95952205639315,60,5000
3.96,185.043662761709,60,5000
3.97,184.89311498133657,60,5000
3.98,185.43390567298425,60,5000
3.99,185.81504058510464,60,5000
4,184.2270870820248,60,5000
4.01,185.14996177053217,60,5000
4.02,184.6860201639874,60,5000
4.03,185.56121088137837,60,5000
4.04,185.02906878099424,60,5000
4.05,185.8925156827862,60,5000
4.06,184.98164108227647,60,5000
4.07,183.83519183627718,60,5000
4.08,183.9775803758212,60,5000
4.09,184.41357358807193,60,5000
4.1,184.81775415445745,60,5000
4.11,185.2480963200354,60,5000
4.12,185.3982959570004,60,5000
4.13,185.19357863141556,60,5000
4.14,184.65563257624703,60,5000
4.15,183.92206179532903,60,5000
4.16,184.6378034047917,60,5000
4.17,184.81936551439387,60,5000
4.18,185.37612359874782,60,5000
4.19,185.9142274908334,60,5000
4.2,185.23072477052818,60,5000
4.21,185.8504179481581,60,5000
4.22,184.025522300077,60,5000
4.23,185.5176693734663,60,5000
4.24,185.04008594996367,60,5000
4.25,185.96037744766946,60,5000
4.26,185.01795252158257,60,5000
4.27,185.0687025710469,60,5000
4.28,184.35607945732846,60,5000
4.29,184.906653378513,60,5000
4.3,185.99898035629508,60,5000
4.31,184.45079839646067,60,5000
4.32,185.60256199908713,60,5000
4.33,185.77247909713267,60,5000
4.34,184.69801453030377,60,5000
4.35,185.16465852546443,60,5000
4.36,183.91183223314962,60,5000
4.37,184.83855297492863,60,5000
4.38,185.09372510353967,60,5000
4.39,184.83621641672931,60,5000
4.4,184.41689336618114,60,5000
4.41,185.91234547343646,60,5000
4.42,186.14254959653434,60,5000
4.43,185.04813706225437,60,5000
4.44,184.0589909412056,60,5000
4.45,184.83781486528187,60,5000
4.46,184.62846315104684,60,5000
4.47,184.50874643815533,60,5000
4.48,184.5535803888817,60,5000
4.49,183.84744046634412,60,5000
4.5,184.5426538573616,60,5000
4.51,184.8880412744184,60,5000
4.52,184.76413484090912,60,5000
4.53,185.12005963601098,60,5000
4.54,184.8456676976785,60,5000
4.55,185.62467673032648,60,5000
4.56,185.3961074135532,60,5000
4.57,185.14902656335002,60,5000
4.58,184.55718723319455,60,5000
4.59,185.91556602677272,60,5000
4.6,184.571084685505,60,5000
4.61,184.66823858784755,60,5000
4.62,184.58101510551288,60,5000
4.63,184.48272552259897,60,5000
4.64,184.98876359365735,60,5000
4.65,184.95582613490575,60,5000
4.66,185.19061907987202,60,5000
4.67,185.3858732743654,60,5000
4.68,184.9535511382282,60,5000
4.69,184.51867923774074,60,5000
4.7,185.29290121727544,60,5000
4.71,184.11510035497028,60,5000
4.72,185.44784597739854,60,5000
4.73,184.88759893178104,60,5000
4.74,185.1244782857069,60,5000
4.75,185.1889476645845,60,5000
4.76,185.31958230932665,60,5000
4.77,184.8122052683749,60,5000
4.78,183.8626102276123,60,5000
4.79,184.71540677048378,60,5000
4.8,184.0230935719318,60,5000
4.81,185.00470074986902,60,5000
4.82,185.27182798296434,60,5000
4.83,184.5166785341246,60,5000
4.84,185.21163897214845,60,5000
4.85,184.96398509541936,60,5000
4.86,186.13061314410578,60,5000
4.87,185.85275808560075,60,5000
4.88,184.70176579312786,60,5000
4.89,184.08742275304675,60,5000
4.9,185.40224510011828,60,5000
4.91,184.6818518380146,60,5000
4.92,185.66396280687184,60,5000
4.93,184.48964207656059,60,5000
4.94,186.10388791804766,60,5000
4.95,184.0468125415996,60,5000
4.96,185.6873559081859,60,5000
4.97,185.09794196151796,60,5000
4.98,185.74503874106983,60,5000
4.99,184.81507997426144,60,5000
5,185.93741457112355,60,5000
5.01,185.03239101154125,60,5000
5.02,185.31048404430524,60,5000
5.03,185.84817742769235,60,5000
5.04,183.9264516900201,60,5000
5.05,185.05076360766438,60,5000
5.06,184.560768519723,60,5000
5.07,185.11714002391022,60,5000
5.08,185.98565732060007,60,5000
5.09,185.18646895631326,60,5000
5.1,185.88326638067838,60,5000
5.11,184.9807913755809,60,5000
5.12,185.15941598228946,60,5000
5.13,184.80080969675154,60,5000
5.14,184.94929836670835,60,5000
5.15,185.40453771346333,60,5000
5.16,185.5730985172575,60,5000
5.17,185.99133091427484,60,5000
5.18,183.99121287865776,60,5000
5.19,185.55493447582103,60,5000
5.2,184.30197488907353,60,5000
5.21,185.2604269952932,60,5000
5.22,185.21333680038782,60,5000
5.23,184.47670574974964,60,5000
5.24,185.81234416870421,60,5000
5.25,184.59788111560727,60,5000
5.26,185.29108691786925,60,5000
5.27,185.07686625010825,60,5000
5.28,184.90223123836392,60,5000
5.29,184.57200469677184,60,5000
5.3,184.58459420797098,60,5000
5.31,185.55487335647962,60,5000
5.32,184.0923508968986,60,5000
5.33,185.83597336857974,60,5000
5.34,185.05518243398186,60,5000
5.35,185.02281482774174,60,5000
5.36,185.0642672661313,60,5000
5.37,185.27203516313966,60,5000
5.38,184.8395273841297,60,5000
5.39,184.87362811499816,60,5000
5.4,184.91293599255235,60,5000
5.41,185.23181815878763,60,5000
5.42,184.61335657987786,60,5000
5.43,183.44536808149573,60,5000
5.44,185.6866075747011,60,5000
5.45,184.3628153495554,60,5000
5.46,184.82265152477456,60,5000
5.47,185.83987627423946,60,5000
5.48,185.49334650558708,60,5000
5.49,185.0511442592071,60,5000
5.5,185.15893773224116,60,5000
5.51,184.73653571848087,60,5000
5.52,184.75323561027005,60,5000
5.53,185.91917307424822,60,5000
5.54,185.221081967385,60,5000
5.55,184.41903201311456,60,5000
5.56,184.2719008482398,60,5000
5.57,184.12337129973918,60,5000
5.58,184.72795191872234,60,5000
5.59,185.37839954083577,60,5000
5.6,184.92073636233846,60,5000
5.61,186.46284546983725,60,5000
5.62,185.67079138355555,60,5000
5.63,184.97533242594147,60,5000
5.64,185.36184493294996,60,5000
5.65,186.33343629951665,60,5000
5.66,185.3703764405663,60,5000
5.67,185.04128335980775,60,5000
5.68,184.74930141991058,60,5000
5.69,185.27052831684597,60,5000
5.7,185.3263620146249,60,5000
5.71,184.20146154950487,60,5000
5.72,184.12513153401028,60,5000
5.73,185.38022216787064,60,5000
5.74,184.00125026369585,60,5000
5.75,184.97879840080068,60,5000
5.76,185.73718627463245,60,5000
5.77,184.85665981268502,60,5000
5.78,184.03792249839674,60,5000
5.79,184.34803762273182,60,5000
5.8,184.5195759810556,60,5000
5.81,184.85468690726785,60,5000
5.82,184.63939861619244,60,5000
5.83,185.1216237697238,60,5000
5.84,185.90554420341735,60,5000
5.85,185.59976749175942,60,5000
5.86,185.11659655179008,60,5000
5.87,185.37259069848355,60,5000
5.88,184.9058377038853,60,5000
5.89,185.13891633497434,60,5000
5.9,184.74595436335153,60,5000
5.91,184.9299809878362,60,5000
5.92,184.473105083529,60,5000
5.93,184.32266780992782,60,5000
5.94,184.77770002595477,60,5000
5.95,184.09130802400261,60,5000
5.96,185.04883027435588,60,5000
5.97,184.82875512240398,60,5000
5.98,186.09974652743895,60,5000
5.99,184.9848942340495,60,5000
6,184.99309764617902,60,5000
6.01,185.89342870595002,60,5000
6.02,184.49634404036934,60,5000
6.03,184.62209843543124,60,5000
6.04,184.37685999173195,60,5000
6.05,184.86782721374394,60,5000
6.06,185.46273239648403,60,5000
6.07,184.8231146692018,60,5000
6.08,185.6476525401386,60,5000
6.09,185.37616739429183,60,5000
6.1,185.03012265562216,60,5000
6.11,185.2829469164002,60,5000
6.12,185.76845440636015,60,5000
6.13,184.30188591371171,60,5000
6.14,185.08480755837226,60,5000
6.15,184.77567714380277,60,5000
6.16,184.35768814603975,60,5000
6.17,186.00596889693,60,5000
6.18,186.17698565063108,60,5000
6.19,184.74996682533632,60,5000
6.2,185.397889783183,60,5000
6.21,184.48566465552628,60,5000
6.22,184.66890732106663,60,5000
6.23,184.19900891852734,60,5000
6.24,184.50668858943592,60,5000
6.25,184.54613170927564,60,5000
6.26,184.85298458859162,60,5000
6.27,185.6242491159919,60,5000
6.28,186.1947350720172,60,5000
6.29,185.0432538405973,60,5000
6.3,185.56453385237904,60,5000
6.31,184.04485270744846,60,5000
6.32,184.04167683644144,60,5000
6.33,184.79020158741486,60,5000
6.34,184.71722357854446,60,5000
6.35,185.10347457026026,60,5000
6.36,185.03092176634826,60,5000
6.37,185.51217882668004,60,5000
6.38,184.9081459971201,60,5000
6.39,185.09715235837865,60,5000
6.4,185.0511362137103,60,5000
6.41,185.19050211566346,60,5000
6.42,186.104637144203,60,5000
6.43,184.77039170982326,60,5000
6.44,185.35828829943003,60,5000
6.45,185.43171585824038,60,5000
6.46,185.53337124852098,60,5000
6.47,184.4932464925788,60,5000
6.48,184.43420292127647,60,5000
6.49,184.58079597992506,60,5000
6.5,186.38543960992345,60,5000
6.51,185.37824202297085,60,5000
6.52,184.9770342982335,60,5000
6.53,185.9406966715222,60,5000
6.54,185.16433395911577,60,5000
6.55,184.96648473541947,60,5000
6.56,185.48978239042697,60,5000
6.57,184.76056817820015,60,5000
6.58,186.31602469508894,60,5000
6.59,185.32229415314694,60,5000
6.6,184.70956110928807,60,5000
6.61,185.35922918946497,60,5000
6.62,185.2793661430703,60,5000
6.63,184.9206397811037,60,5000
6.64,184.56614447645651,60,5000
6.65,184.36520757152397,60,5000
6.66,185.02077467736552,60,5000
6.67,185.5674703025284,60,5000
6.68,185.47743685657983,60,5000
6.69,185.4631819513431,60,5000
6.7,184.8109366183955,60,5000
6.71,183.86066086804925,60,5000
6.72,184.54500210577632,60,5000
6.73,184.71796870146434,60,5000
6.74,185.35419057147814,60,5000
6.75,185.16769746831048,60,5000
6.76,184.60819254702795,60,5000
6.77,185.25517596781233,60,5000
6.78,184.73794634236933,60,5000
6.79,184.53887619288972,60,5000
6.8,184.89940773923084,60,5000
6.81,185.26071270343346,60,5000
6.82,185.33652620523762,60,5000
6.83,185.17276709290377,60,5000
6.84,185.08512906709262,60,5000
6.85,184.52210196569,60,5000
6.86,185.0343418533229,60,5000
6.87,185.4154024994099,60,5000
6.88,185.0038988316048,60,5000
6.89,184.97639682580225,60,5000
6.9,185.26967005827888,60,5000
6.91,184.7907769008229,60,5000
6.92,184.4432814961724,60,5000
6.93,185.37711627855288,60,5000
6.94,185.23051843066884,60,5000
6.95,185.68539245677505,60,5000
6.96,184.2985192445671,60,5000
6.97,185.12033594212298,60,5000
6.98,185.38004047335312,60,5000
6.99,184.87062947352567,60,5000
7,184.80058682660655,60,5000
7.01,185.17110485003934,60,5000
7.02,184.5051596630277,60,5000
7.03,184.63450286454884,60,5000
7.04,184.93263185501158,60,5000
7.05,184.72224891528248,60,5000
7.06,185.27495160065223,60,5000
7.07,185.83147913116284,60,5000
7.08,184.47732495259163,60,5000
7.09,184.08256842695536,60,5000
7.1,185.18752511874908,60,5000
7.11,185.78350076103592,60,5000
7.12,184.5947668712167,60,5000
7.13,184.28627875361246,60,5000
7.14,184.0860191474022,60,5000
7.15,185.21310384584189,60,5000
7.16,184.6521223415855,60,5000
7.17,185.370206307541,60,5000
7.18,184.67039704215023,60,5000
7.19,186.1109338039233,60,5000
7.2,185.2514370864012,60,5000
7.21,184.01698380892037,60,5000
7.22,184.97333469484587,60,5000
7.23,184.43285893161186,60,5000
7.24,185.21452436539386,60,5000
7.25,184.25442246389184,60,5000
7.26,185.06735129981664,60,5000
7.27,184.57634915713356,60,5000
7.28,185.0627649191663,60,5000
7.29,184.79203822571384,60,5000
7.3,184.5512712514162,60,5000
7.31,184.84329151561633,60,5000
7.32,185.82728254099098,60,5000
7.33,184.22026691643177,60,5000
7.34,183.94724734384462,60,5000
7.35,184.61297572950343,60,5000
7.36,185.6909856058561,60,5000
7.37,185.02181400495297,60,5000
7.38,184.8122753275684,60,5000
7.39,184.77817167372962,60,5000
7.4,184.97296510722074,60,5000
7.41,184.47147564356644,60,5000
7.42,185.13803911368876,60,5000
7.43,184.82415912147127,60,5000
7.44,184.60960247764692,60,5000
7.45,185.38357188839976,60,5000
7.46,185.03207142216164,60,5000
7.47,184.64181657637118,60,5000
7.48,185.15172821001352,60,5000
7.49,185.23171642061348,60,5000
7.5,184.84586219783176,60,5000
7.51,185.73922667661338,60,5000
7.52,185.2808193117309,60,5000
7.53,184.8371439863533,60,5000
7.54,185.36349844605274,60,5000
7.55,184.61868008101868,60,5000
7.56,185.25260641534942,60,5000
7.57,184.91885740920395,60,5000
7.58,184.1257305290247,60,5000
7.59,184.66527490807414,60,5000
7.6,185.00271677448868,60,5000
7.61,184.58924372032496,60,5000
7.62,185.28515680862944,60,5000
7.63,184.7941062312307,60,5000
7.64,185.10458622772424,60,5000
7.65,183.89380438931957,60,5000
7.66,184.2412121393334,60,5000
7.67,184.27110878248325,60,5000
7.68,184.50314572701265,60,5000
7.69,184.68787820109563,60,5000
7.7,184.4455659212161,60,5000
7.71,185.41589336097672,60,5000
7.72,185.827179117361,60,5000
7.73,185.1526954063198,60,5000
7.74,185.69134058678264,60,5000
7.75,185.0198053299073,60,5000
7.76,185.22044224655755,60,5000
7.77,185.00574012469144,60,5000
7.78,184.01848165460817,60,5000
7.79,185.368801536422,60,5000
7.8,185.04652699541927,60,5000
7.81,184.53443338331547,60,5000
7.82,185.41824943738735,60,5000
7.83,186.0010251595008,60,5000
7.84,184.8540818063824,60,5000
7.85,184.88538916642474,60,5000
7.86,185.05291843026976,60,5000
7.87,184.52149178917418,60,5000
7.88,184.48142306954455,60,5000
7.89,184.2730321441914,60,5000
7.9,184.18203736120225,60,5000
7.91,185.3262900762628,60,5000
7.92,185.69407965864733,60,5000
7.93,185.113606555513,60,5000
7.94,185.0509051846905,60,5000
7.95,185.57930741297454,60,5000
7.96,185.33282518184046,60,5000
7.97,185.56679449203068,60,5000
7.98,184.3544262218653,60,5000
7.99,185.5006390703781,60,5000
8,184.90711564784175,60,5000
8.01,184.96535726609787,60,5000
8.02,185.34085665069244,60,5000
8.03,184.76855328764535,60,5000
8.04,185.43206355799944,60,5000
8.05,184.75799436821097,60,5000
8.06,184.77142383081744,60,5000
8.07,184.58154779724512,60,5000
8.08,185.19415482109451,60,5000
8.09,184.82221282356153,60,5000
8.1,185.7923126795597,60,5000
8.11,184.6412399423679,60,5000
8.12,185.30501586181546,60,5000
8.13,184.3971530929382,60,5000
8.14,184.89399401924098,60,5000
8.15,185.02589830019846,60,5000
8.16,184.7351439676107,60,5000
8.17,186.0420007817956,60,5000
8.18,185.35594711401978,60,5000
