"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
1.21,27.946187776304416,0,800
1.22,27.759941319524565,0,800
1.23,27.77788442791809,0,800
1.24,27.1890877533447,0,800
1.25,27.079868065936715,0,800
1.26,27.64153840715219,0,800
1.27,27.521871998245384,0,800
1.28,26.80988814019628,0,800
1.29,26.566968962639862,0,800
1.3,27.341716319476884,0,800
1.31,26.36854579264029,0,800
1.32,26.43442764400167,0,800
1.33,27.603978991185464,0,800
1.34,26.908915539783592,0,800
1.35,27.903515517618867,0,800
1.36,26.372276007894257,0,800
1.37,26.23991168351518,0,800
1.38,26.72205768238641,0,800
1.39,26.567232118003375,0,800
1.4,26.915880710480383,0,800
1.41,26.793373845327146,0,800
1.42,26.772912146040017,0,800
1.43,26.500744657381855,0,800
1.44,27.17811220020043,0,800
1.45,26.590254880867757,0,800
1.46,25.935438535367048,0,800
1.47,27.109382052578848,0,800
1.48,26.609884691821495,0,800
1.49,26.538313803617108,0,800
1.5,26.668379938852528,0,800
1.51,26.91116770190412,0,800
1.52,26.010120522720843,0,800
1.53,27.98248062381914,0,800
1.54,25.788572872277133,0,800
1.55,26.94966000961525,0,800
1.56,27.107733976168532,0,800
1.57,26.473677566759125,0,800
1.58,27.00378580297972,0,800
1.59,26.080842081190696,0,800
1.6,26.903578839916403,0,800
1.61,27.40194628813012,0,800
1.62,25.96153868195817,0,800
1.63,26.166987502719046,0,800
1.64,26.679025206017588,0,800
1.65,26.450781863022286,0,800
1.66,26.964639824442514,0,800
1.67,26.63180582791471,0,800
1.68,27.366457044256272,0,800
1.69,27.19114516785094,0,800
1.7,26.15972631876899,0,800
1.71,27.357175780101645,0,800
1.72,26.705763288047432,0,800
1.73,25.72299999860879,0,800
1.74,26.226601854217325,0,800
1.75,26.178774470538283,0,800
1.76,27.10625566807329,0,800
1.77,27.056786901773723,0,800
1.78,26.794856801819645,0,800
1.79,27.99877651517314,0,800
1.8,27.234813108232164,0,800
1.81,26.357578607460663,0,800
1.82,26.652047640300815,0,800
1.83,27.267934251351885,0,800
1.84,26.211160267856087,0,800
1.85,26.99812582472612,0,800
1.86,27.355045783126158,0,800
1.87,26.253450827246805,0,800
1.88,27.375078609458075,0,800
1.89,26.615537583381435,0,800
1.9,26.9108709452696,0,800
1.91,27.26749699815899,0,800
1.92,25.482802627404933,0,800
1.93,26.114722344804154,0,800
1.94,26.521523676302657,0,800
1.95,26.88675331254624,0,800
1.96,27.68852894592616,0,800
1.97,26.505973459563478,0,800
1.98,26.847818236261272,0,800
1.99,26.710140663287067,0,800
2,26.87451426632403,0,800
2.01,26.57819535664686,0,800
2.02,27.236429393000492,0,800
2.03,27.47538589427196,0,800
2.04,26.794085918401354,0,800
2.05,27.3472143501801,0,800
2.06,26.348260354825612,0,800
2.07,26.75729870183713,0,800
2.08,26.99862153831018,0,800
2.09,26.684523231075893,0,800
2.1,26.974625000998977,0,800
2.11,26.633423138493185,0,800
2.12,27.121230632127418,0,800
2.13,26.703008482525572,0,800
2.14,26.778407888995513,0,800
2.15,26.59306345165922,0,800
2.16,27.746705785986084,0,800
2.17,27.542107528371627,0,800
2.18,26.782959884242747,0,800
2.19,26.868210120241546,0,800
2.2,26.840137894222067,0,800
2.21,27.421750316712977,0,800
2.22,26.36167422691907,0,800
2.23,26.880929318363705,0,800
2.24,27.189604344405883,0,800
2.25,27.02981350816386,0,800
2.26,26.799317652362884,0,800
2.27,27.14404945871146,0,800
2.28,26.572923350190806,0,800
2.29,27.858820629076238,0,800
2.3,27.4254847187697,0,800
2.31,27.05965868746447,0,800
2.32,27.397542457763368,0,800
2.33,27.400046951335096,0,800
2.34,27.703343949324267,0,800
2.35,26.744073912584682,0,800
2.36,26.02509606322174,0,800
2.37,27.192638451682495,0,800
2.38,27.158853858479176,0,800
2.39,26.61469129489129,0,800
2.4,27.238972048085937,0,800
2.41,27.146807626344266,0,800
2.42,26.925733337637084,0,800
2.43,27.462085348838762,0,800
2.44,26.446157125606724,0,800
2.45,27.370605953571086,0,800
2.46,26.935215924184106,0,800
2.47,26.839207937895758,0,800
2.48,26.773958060965462,0,800
2.49,27.358666612378048,0,800
2.5,27.083385302201272,0,800
2.51,26.6978554908018,0,800
2.52,27.08879313405505,0,800
2.53,27.48017962816776,0,800
2.54,27.446091966099157,0,800
2.55,27.20004055329017,0,800
2.56,26.93704201734201,0,800
2.57,27.25246913658117,0,800
2.58,27.656929023629154,0,800
2.59,27.54594704516375,0,800
2.6,27.227411897977934,0,800
2.61,27.77359042792976,0,800
2.62,26.22631124366596,0,800
2.63,27.502629008761687,0,800
2.64,27.09407405050457,0,800
2.65,26.786410416948662,0,800
2.66,26.720368685240008,0,800
2.67,26.801101699542297,0,800
2.68,27.5516363265857,0,800
2.69,27.777765856677643,0,800
2.7,26.86122508683627,0,800
2.71,26.977776595164553,0,800
2.72,27.701800699263007,0,800
2.73,26.690402528569248,0,800
2.74,27.19365206474873,0,800
2.75,26.61572385538828,0,800
2.76,27.481684960384925,0,800
2.77,27.181175312972467,0,800
2.78,26.449331218939147,0,800
2.79,26.341477341883074,0,800
2.8,27.154968478591957,0,800
2.81,26.79607880549167,0,800
2.82,27.68206564223075,0,800
2.83,26.601727196734362,0,800
2.84,27.069834928217023,0,800
2.85,26.278972478382958,0,800
2.86,26.666138088115062,0,800
2.87,26.680081546949452,0,800
2.88,26.751250020560068,0,800
2.89,27.4374017381931,0,800
2.9,27.27610168305463,0,800
2.91,26.820144148075695,0,800
2.92,27.17848585140713,0,800
2.93,26.25950978887181,0,800
2.94,27.173091907184535,0,800
2.95,26.764891843534155,0,800
2.96,27.77948512271865,0,800
2.97,27.156143907355748,0,800
2.98,26.982431978705684,0,800
2.99,27.519757136659223,0,800
3,26.935393752799076,0,800
3.01,27.270950424793035,0,800
3.02,26.72112687266883,0,800
3.03,27.444504638659165,0,800
3.04,26.278268394533004,0,800
3.05,27.042661183725237,0,800
3.06,26.567167910387322,0,800
3.07,27.576301949722694,0,800
3.08,27.446739813713023,0,800
3.09,26.924131550863716,0,800
3.1,26.620996088627876,0,800
3.11,26.518953391614996,0,800
3.12,27.18843999099685,0,800
3.13,26.944741611116534,0,800
3.14,27.715353628329808,0,800
3.15,26.83052815427405,0,800
3.16,27.130005902229716,0,800
3.17,26.723042268494684,0,800
3.18,26.71306007740084,0,800
3.19,27.146729826032978,0,800
3.2,26.39316636362757,0,800
3.21,26.356856129403912,0,800
3.22,26.248126713014027,0,800
3.23,26.844244857227004,0,800
3.24,27.290620934507594,0,800
3.25,26.74510620875781,0,800
3.26,26.717936341754307,0,800
3.27,26.779402295532698,0,800
3.28,27.174995485636906,0,800
3.29,26.20148299781243,0,800
3.3,26.610099861382654,0,800
3.31,26.691006194433673,0,800
3.32,26.581093774697027,0,800
3.33,27.036074070268846,0,800
3.34,27.301734917043948,0,800
3.35,26.29500880142359,0,800
3.36,27.848577266297024,0,800
3.37,26.982108986018318,0,800
3.38,27.82507281496162,0,800
3.39,27.13058583412588,0,800
3.4,27.12854691697208,0,800
3.41,28.63306283413018,0,800
3.42,26.561701236064415,0,800
3.43,26.153397917733308,0,800
3.44,27.149939088173088,0,800
3.45,27.217378223552757,0,800
3.46,27.409167412914567,0,800
3.47,27.146387535972217,0,800
3.48,26.78383288313497,0,800
3.49,26.46665748344972,0,800
3.5,27.058769055493165,0,800
3.51,26.92402251801595,0,800
3.52,26.9100121413729,0,800
3.53,26.79876474769947,0,800
3.54,26.8057231059137,0,800
3.55,26.971998712417125,0,800
3.56,26.711711892332623,0,800
3.57,27.147610899650683,0,800
3.58,27.48225274286314,0,800
3.59,27.48647638957797,0,800
3.6,27.020670472325,0,800
3.61,26.895021429731727,0,800
3.62,27.657904507779676,0,800
3.63,27.7214282121983,0,800
3.64,26.96953549641882,0,800
3.65,27.774014513909478,0,800
3.66,27.23453129791291,0,800
3.67,27.22379563126248,0,800
3.68,26.792855374244915,0,800
3.69,26.774255363940505,0,800
3.7,27.488981138741636,0,800
3.71,26.90228921184722,0,800
3.72,26.591269768554763,0,800
3.73,27.379073975660948,0,800
3.74,26.91959388945299,0,800
3.75,27.135395936603746,0,800
3.76,26.752968177561456,0,800
3.77,26.75265431525268,0,800
3.78,26.514990687840875,0,800
3.79,26.875009728063894,0,800
3.8,27.51810479526901,0,800
3.81,26.699705482971755,0,800
3.82,27.490952802086376,0,800
3.83,27.08175653727027,0,800
3.84,26.81684363757009,0,800
3.85,26.89458021778506,0,800
3.86,27.87908017507628,0,800
3.87,27.009523289811238,0,800
3.88,27.154185233266574,0,800
3.89,27.655709163024493,0,800
3.9,26.02780175813105,0,800
3.91,27.338931740269917,0,800
3.92,26.834270114856558,0,800
3.93,25.82747159991076,0,800
3.94,26.4961498720363,0,800
3.95,27.957881436675237,0,800
3.96,27.042066625558782,0,800
3.97,26.89156476128931,0,800
3.98,27.43240260441407,0,800
3.99,27.813585714473078,0,800
4,26.22568127512696,0,800
4.01,27.148605720720564,0,800
4.02,26.6847144003541,0,800
4.03,27.559955776877235,0,800
4.04,27.027864560486382,0,800
4.05,27.891362430993272,0,800
4.06,26.980538751626852,0,800
4.07,25.834140254631684,0,800
4.08,25.976579254066216,0,800
4.09,26.412622527568143,0,800
4.1,26.816852654334188,0,800
4.11,27.247243784321093,0,800
4.12,27.39749170158084,0,800
4.13,27.1928218908123,0,800
4.14,26.65492251020961,0,800
4.15,25.921397495235023,0,800
4.16,26.63718389984959,0,800
4.17,26.81878977764478,0,800
4.18,27.37559055286253,0,800
4.19,27.91373601370193,0,800
4.2,27.23027370063998,0,800
4.21,27.850006089771487,0,800
4.22,26.025148428176536,0,800
4.23,27.51733223850879,0,800
4.24,27.039784282412228,0,800
4.25,27.960109962317134,0,800
4.26,27.017717921666332,0,800
4.27,27.068499552153966,0,800
4.28,26.355906711097173,0,800
4.29,26.906509596130913,0,800
4.3,27.99886423179684,0,800
4.31,26.45070862982918,0,800
4.32,27.602497299161623,0,800
4.33,27.77243818432737,0,800
4.34,26.697996139141292,0,800
4.35,27.16466140692824,0,800
4.36,25.91185515686003,0,800
4.37,26.83859473114714,0,800
4.38,27.093784505006536,0,800
4.39,26.8362923003391,0,800
4.4,26.41698459450161,0,800
4.41,27.912450936075928,0,800
4.42,28.142668211362874,0,800
4.43,27.048267776484064,0,800
4.44,26.059132732335257,0,800
4.45,26.837966741911938,0,800
4.46,26.62862415356948,0,800
4.47,26.508915639325433,0,800
4.48,26.553756894274127,0,800
4.49,25.84762341470254,0,800
4.5,26.542842420844583,0,800
4.51,26.8882346587476,0,800
4.52,26.76433228542508,0,800
4.53,27.120260413641663,0,800
4.54,26.84587111482573,0,800
4.55,27.62488212667519,0,800
4.56,27.39631416180842,0,800
4.57,27.149234068906495,0,800
4.58,26.557394933743545,0,800
4.59,27.915773391850834,0,800
4.6,26.571291215989078,0,800
4.61,26.668443815400543,0,800
4.62,26.58121859198445,0,800
4.63,26.482926859385156,0,800
4.64,26.98896240102305,0,800
4.65,26.956022061274254,0,800
4.66,27.190811801084763,0,800
4.67,27.386062492915777,0,800
4.68,26.95373658247295,0,800
4.69,26.518860661091818,0,800
4.7,27.293078397375837,0,800
4.71,26.115273092856626,0,800
4.72,27.448014096653512,0,800
4.73,26.887762277677783,0,800
4.74,27.124636724348722,0,800
4.75,27.189101082041965,0,800
4.76,27.31973061077424,0,800
4.77,26.812348377229508,0,800
4.78,25.86274808467591,0,800
4.79,26.715539333091762,0,800
4.8,26.02322081310883,0,800
4.81,27.00482265749439,0,800
4.82,27.271944558948213,0,800
4.83,26.51678979359644,0,800
4.84,27.211744942658985,0,800
4.85,26.964085816157613,0,800
4.86,28.130708665131802,0,800
4.87,27.852848467095424,0,800
4.88,26.701851104660545,0,800
4.89,26.087503072861402,0,800
4.9,27.40232051443914,0,800
4.91,26.681922440371768,0,800
4.92,27.664028697447314,0,800
4.93,26.489703361555378,0,800
4.94,28.103944709070195,0,800
4.95,26.04686495507567,0,800
4.96,27.68740406479081,0,800
4.97,27.097985985630253,0,800
4.98,27.745078760247527,0,800
4.99,26.815116118740367,0,800
5,27.93744697333771,0,800
5.01,27.032419805665338,0,800
5.02,27.3105093658191,0,800
5.03,27.84819941296731,0,800
5.04,25.926470475926678,0,800
5.05,27.05077933120152,0,800
5.06,26.56078131766811,0,800
5.07,27.11715003248994,0,800
5.08,27.98566467518146,0,800
5.09,27.18647379111482,0,800
5.1,27.883268828500377,0,800
5.11,26.98079156755515,0,800
5.12,27.159414047647275,0,800
5.13,26.800805762609993,0,800
5.14,26.94929255787396,0,800
5.15,27.404530152253024,0,800
5.16,27.573089323335974,0,800
5.17,27.991320204507726,0,800
5.18,25.991200766980665,0,800
5.19,27.55492107312294,0,800
5.2,26.30196030309488,0,800
5.21,27.26041133053759,0,800
5.22,27.213320158046773,0,800
5.23,26.476688227640203,0,800
5.24,27.8123258612183,0,800
5.25,26.597862113672768,0,800
5.26,27.291067308921754,0,800
5.27,27.07684611807347,0,800
5.28,26.90221066364938,0,800
5.29,26.571983756268473,0,800
5.3,26.584572975062855,0,800
5.31,27.554851901062282,0,800
5.32,26.09232928540489,0,800
5.33,27.835951664012768,0,800
5.34,27.055160695954747,0,800
5.35,27.022793112523562,0,800
5.36,27.064245626698572,0,800
5.37,27.272013649233283,0,800
5.38,26.83950604231666,0,800
5.39,26.873606988737684,0,800
5.4,26.912915122265755,0,800
5.41,27.231797581932195,0,800
5.42,26.613336331023383,0,800
5.43,25.445348192404293,0,800
5.44,27.68658807440908,0,800
5.45,26.362796264457515,0,800
5.46,26.82263287870988,0,800
5.47,27.839858088578765,0,800
5.48,27.49332879932134,0,800
5.49,27.051127049036698,0,800
5.5,27.158921032666097,0,800
5.51,26.73651954189086,0,800
5.52,26.753219967034916,0,800
5.53,27.919157972808108,0,800
5.54,27.22106741434031,0,800
5.55,26.41901801331522,0,800
5.56,26.271887404873652,0,800
5.57,26.123358414419773,0,800
5.58,26.727939591575268,0,800
5.59,27.378387770583974,0,800
5.6,26.920725146386125,0,800
5.61,28.46283480435199,0,800
5.62,27.670781263549284,0,800
5.63,26.975322845349105,0,800
5.64,27.36183588470665,0,800
5.65,28.333427775632966,0,800
5.66,27.37036843220127,0,800
5.67,27.041275857339986,0,800
5.68,26.749294413007096,0,800
5.69,27.270521794529163,0,800
5.7,27.326355965336766,0,800
5.71,26.201455961169536,0,800
5.72,26.12512639409379,0,800
5.73,27.380217463438687,0,800
5.74,26.001245981469125,0,800
5.75,26.97879452720802,0,800
5.76,27.737182795861354,0,800
5.77,26.856656714730132,0,800
5.78,26.03791976710602,0,800
5.79,26.348035243850305,0,800
5.8,26.51957394026697,0,800
5.81,26.854685190233738,0,800
5.82,26.639397208589543,0,800
5.83,27.121622657278834,0,800
5.84,27.905543371939867,0,800
5.85,27.599766927172467,0,800
5.86,27.116596240158895,0,800
5.87,27.37259062604229,0,800
5.88,26.905837857061673,0,800
5.89,27.13891670041238,0,800
5.9,26.745954927932537,0,800
5.91,26.92998173869803,0,800
5.92,26.47310600808338,0,800
5.93,26.322668895876006,0,800
5.94,26.7777012613018,0,800
5.95,26.09130939706963,0,800
5.96,27.04883177379133,0,800
5.97,26.828756737193117,0,800
5.98,28.099748246911943,0,800
5.99,26.98489604788837,0,800
6,26.993099544423092,0,800
6.01,27.89343067900039,0,800
6.02,26.496346078992065,0,800
6.03,26.622100530759308,0,800
6.04,26.37686213526651,0,800
6.05,26.867829397354303,0,800
6.06,27.462734612406813,0,800
6.07,26.823116910039193,0,800
6.08,27.647654798855996,0,800
6.09,27.37616966421423,0,800
6.1,27.03012493043057,0,800
6.11,27.282949190126565,0,800
6.12,27.768456673382417,0,800
6.13,26.301888168747748,0,800
6.14,27.084809796473728,0,800
6.15,26.775679360348143,0,800
6.16,26.35769033672716,0,800
6.17,28.00597105776956,0,800
6.18,28.176987777936905,0,800
6.19,26.74996891571836,0,800
6.2,27.397891833538385,0,800
6.21,26.48566666303072,0,800
6.22,26.66890928316522,0,800
6.23,26.199010832925723,0,800
6.24,26.506690454090805,0,800
6.25,26.546133522385702,0,800
6.26,26.852986348587876,0,800
6.27,27.62425082152835,0,800
6.28,28.19473672196155,0,800
6.29,27.043255434021145,0,800
6.3,27.56453538854881,0,800
6.31,26.0448541858158,0,800
6.32,26.041678256634093,0,800
6.33,26.790202949227407,0,800
6.34,26.717224881929216,0,800
6.35,27.103475815318305,0,800
6.36,27.030922953320765,0,800
6.37,27.51217995593947,0,800
6.38,26.908147069161846,0,800
6.39,27.097153373812606,0,800
6.4,27.051137173252833,0,800
6.41,27.19050302012949,0,800
6.42,28.104637994498244,0,800
6.43,26.770392506936787,0,800
6.44,27.35828904442703,0,800
6.45,27.43171655225504,0,800
6.46,27.533371892749763,0,800
6.47,26.493247088273783,0,800
6.48,26.43420346973914,0,800
6.49,26.580796482500123,0,800
6.5,28.385440067993013,0,800
6.51,27.378242437948813,0,800
6.52,26.97703467156014,0,800
6.53,27.940697004659217,0,800
6.54,27.16433425354117,0,800
6.55,26.96648499262311,0,800
6.56,27.489782611906115,0,800
6.57,26.760568365455256,0,800
6.58,28.31602484961977,0,800
6.59,27.322294276448755,0,800
6.6,26.709561202848295,0,800
6.61,27.359229254759853,0,800
6.62,27.279366181561855,0,800
6.63,26.920639794236887,0,800
6.64,26.56614446565661,0,800
6.65,26.36520753819412,0,800
6.66,27.020774622884513,0,800
6.67,27.56747022824865,0,800
6.68,27.47743676382547,0,800
6.69,27.463181841408346,0,800
6.7,26.810936492542975,0,800
6.71,25.860660727508932,0,800
6.72,26.54500195174408,0,800
6.73,26.717968535101015,0,800
6.74,27.35419039390868,0,800
6.75,27.16769728062316,0,800
6.76,26.60819235027376,0,800
6.77,27.255175763004523,0,800
6.78,26.737946130482992,0,800
6.79,26.538875974861593,0,800
6.8,26.89940751595917,0,800
6.81,27.2607124757779,0,800
6.82,27.33652597401941,0,800
6.83,27.17276685890575,0,800
6.84,27.08512883105967,0,800
6.85,26.522101728329215,0,800
6.86,27.034341615303973,0,800
6.87,27.41540226136577,0,800
6.88,27.003898594132014,0,800
6.89,26.976396589461675,0,800
6.9,27.269669823596246,0,800
6.91,26.79077666828959,0,800
6.92,26.443281266246185,0,800
6.93,27.37711605165867,0,800
6.94,27.230518207199513,0,800
6.95,27.685392237092334,0,800
6.96,26.298519029002506,0,800
6.97,27.120335730978578,0,800
6.98,27.380040266902636,0,800
6.99,26.870629272015304,0,800
7,26.800586630256042,0,800
7.01,27.171104659042875,0,800
7.02,26.50515947755494,0,800
7.03,26.634502684745797,0,800
7.04,26.932631681001766,0,800
7.05,26.72224874716785,0,800
7.06,27.274951438514076,0,800
7.07,27.831478975062858,0,800
7.08,26.477324802572856,0,800
7.09,26.082568283043198,0,800
7.1,27.187524980952194,0,800
7.11,27.78350062934718,0,800
7.12,26.594766745614105,0,800
7.13,26.286278634060036,0,800
7.14,26.086019033850967,0,800
7.15,27.21310373823065,0,800
7.16,26.652122239841738,0,800
7.17,27.370206211581692,0,800
7.18,26.670396951882697,0,800
7.19,28.1109337192459,0,800
7.2,27.2514370072042,0,800
7.21,26.016983735086658,0,800
7.22,26.973334626251617,0,800
7.23,26.432858868127305,0,800
7.24,27.214524306883895,0,800
7.25,26.254422410216716,0,800
7.26,27.06735125083255,0,800
7.27,26.576349112693247,0,800
7.28,27.06276487911957,0,800
7.29,26.79203818990815,0,800
7.3,26.55127121969725,0,800
7.31,26.843291487828388,0,800
7.32,27.8272825169775,0,800
7.33,26.22026689603574,0,800
7.34,25.94724732690905,0,800
7.35,26.612975715871674,0,800
7.36,27.690985595372293,0,800
7.37,27.021813997462246,0,800
7.38,26.812275322917465,0,800
7.39,26.778171671766806,0,800
7.4,26.972965107796373,0,800
7.41,26.47147564653313,0,800
7.42,27.138039118901627,0,800
7.43,26.824159128788054,0,800
7.44,26.609602486928416,0,800
7.45,27.38357189950979,0,800
7.46,27.03207143496727,0,800
7.47,26.641816590742945,0,800
7.48,27.15172822582538,0,800
7.49,27.231716437743124,0,800
7.5,26.84586221616056,0,800
7.51,27.739226696026577,0,800
7.52,27.280819332117616,0,800
7.53,26.83714400760659,0,800
7.54,27.36349846806963,0,800
7.55,26.61868010370023,0,800
7.56,27.252606438600697,0,800
7.57,26.918857432934093,0,800
7.58,26.125730553146855,0,800
7.59,26.665274932505486,0,800
7.6,27.002716799150292,0,800
7.61,26.589243745142007,0,800
7.62,27.285156833530902,0,800
7.63,26.794106256149455,0,800
7.64,27.104586252597016,0,800
7.65,25.89380441408681,0,800
7.66,26.241212163939277,0,800
7.67,26.27110880687551,0,800
7.68,26.50314575114259,0,800
7.69,26.687878224918034,0,800
7.7,26.44556594468907,0,800
7.71,27.41589338406165,0,800
7.72,27.827179140022512,0,800
7.73,27.152695428525558,0,800
7.74,27.69134060850337,0,800
7.75,27.019805351116595,0,800
7.76,27.220442267231768,0,800
7.77,27.00574014480964,0,800
7.78,26.018481674152028,0,800
7.79,27.368801555375708,0,800
7.8,27.04652701376939,0,800
7.81,26.534433401050844,0,800
7.82,27.41824945449895,0,800
7.83,28.001025175981724,0,800
7.84,26.85408182222769,0,800
7.85,26.885389181631346,0,800
7.86,27.052918444836386,0,800
7.87,26.521491803101213,0,800
7.88,26.481423082833928,0,800
7.89,26.273032156846618,0,800
7.9,26.18203737322809,0,800
7.91,27.32629008766542,0,800
7.92,27.694079669434018,0,800
7.93,27.11360656569223,0,800
7.94,27.050905194271706,0,800
7.95,27.57930742196818,0,800
7.96,27.33282519025786,0,800
7.97,27.56679449988389,0,800
7.98,26.354426229167142,0,800
7.99,27.500639077142015,0,800
8,26.907115654081803,0,800
8.01,26.96535727182858,0,800
8.02,27.340856655928743,0,800
8.03,26.768553292402594,0,800
8.04,27.432063562293266,0,800
8.05,26.757994372057286,0,800
8.06,26.771423834232348,0,800
8.07,26.581547800244913,0,800
8.08,27.19415482369554,0,800
8.09,26.82221282578022,0,800
8.1,27.792312681412525,0,800
8.11,26.64123994387122,0,800
8.12,27.305015862985627,0,800
8.13,26.39715309379146,0,800
8.14,26.893994019793418,0,800
8.15,27.025898300465958,0,800
8.16,26.735143967608984,0,800
8.17,28.042000781540153,0,800
8.18,27.355947113525875,0,800
8.19,25.497010712806148,0,800
8.2,26.491009534627928,0,800
8.21,26.7437931723744,0,800
8.22,26.5262803287761,0,800
8.23,27.019801819750214,0,800
8.24,26.25224622736511,0,800
8.25,27.06217169106275,0,800
8.26,27.176441130433037,0,800
8.27,27.15936700806559,0,800
8.28,26.911359421717005,0,800
8.29,26.834824337590685,0,800
8.3,26.912101532442403,0,800
8.31,26.97161691080393,0,800
8.32,27.357171670051418,0,800
8.33,26.89362373980609,0,800
8.34,25.49586935457102,0,800
8.35,26.234904124137323,0,800
8.36,26.621928232938473,0,800
8.37,27.373765031404595,0,800
8.38,26.626083400586612,0,800
8.39,27.243198028457535,0,800
8.4,26.84721770758676,0,800
8.41,26.572664527730463,0,800
8.42,26.845850915503615,0,800
8.43,27.29247329791783,0,800
8.44,26.77228335185741,0,800
8.45,27.72321961088602,0,800
8.46,26.760518880803502,0,800
8.47,26.602581265036218,0,800
8.48,26.599361473469738,0,800
8.49,26.570807912243012,0,800
8.5,27.051451686205052,0,800
8.51,26.45260649089261,0,800
8.52,27.207145037382254,0,800
8.53,27.248094015902403,0,800
8.54,26.733065936490675,0,800
8.55,27.075788055185363,0,800
8.56,26.590704903965534,0,800
8.57,26.713757047975612,0,800
8.58,27.373568264659784,0,800
8.59,27.447200766974394,0,800
8.6,26.35623075943911,0,800
8.61,26.6367598650135,0,800
8.62,26.928822273441714,0,800
8.63,26.578725596536156,0,800
8.64,26.641732060209332,0,800
8.65,26.27731917751727,0,800
8.66,27.14327971587201,0,800
8.67,25.77858421600715,0,800
