"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
0.64,174.4770413897925,50,3000
0.65,175.22200972904292,50,3000
0.66,175.4226829529426,50,3000
0.67,176.98152223629734,50,3000
0.68,177.42294717861827,50,3000
0.69,177.18201030797928,50,3000
0.7,177.1785154276192,50,3000
0.71,178.1095510676046,50,3000
0.72,178.2038208179737,50,3000
0.73,178.38263316613765,50,3000
0.74,177.65147491419685,50,3000
0.75,178.8363939063675,50,3000
0.76,178.55817575828624,50,3000
0.77,179.62047695854008,50,3000
0.78,178.99632555777936,50,3000
0.79,178.26486404150234,50,3000
0.8,178.2883426517154,50,3000
0.81,179.29304910674853,50,3000
0.82,178.45850197217032,50,3000
0.83,178.45965747847177,50,3000
0.84,177.97520393827904,50,3000
0.85,178.4379966399962,50,3000
0.86,176.72218834433062,50,3000
0.87,176.9359156407619,50,3000
0.88,177.16971534433895,50,3000
0.89,175.77247197305675,50,3000
0.9,175.9261501514252,50,3000
0.91,176.10036574252337,50,3000
0.92,175.69247152590432,50,3000
0.93,174.80511268210296,50,3000
0.94,174.57396859265884,50,3000
0.95,174.20468678790724,50,3000
0.96,173.88137564583775,50,3000
0.97,173.84434324336294,50,3000
0.98,172.58494185837168,50,3000
0.99,171.78063600402876,50,3000
1,172.16220143839203,50,3000
1.01,170.88396667303877,50,3000
1.02,170.90183568805904,50,3000
1.03,170.23005264856667,50,3000
1.04,170.07684363232462,50,3000
1.05,170.24365825150804,50,3000
1.06,169.54591448151996,50,3000
1.07,168.92197833557898,50,3000
1.08,168.85293183306607,50,3000
1.09,168.54363911721825,50,3000
1.1,167.30921619288452,50,3000
1.11,166.81967007646222,50,3000
1.12,166.89070982120342,50,3000
1.13,165.93861146202676,50,3000
1.14,166.56399575786386,50,3000
1.15,165.24329920447445,50,3000
1.16,165.01143567526074,50,3000
1.17,165.56167762817856,50,3000
1.18,164.6125136155333,50,3000
1.19,164.0597082000794,50,3000
1.2,164.38512765050402,50,3000
1.21,164.6382621312649,50,3000
1.22,164.22624522909985,50,3000
1.23,164.027733932961,50,3000
1.24,163.23180435836903,50,3000
1.25,162.92475512119523,50,3000
1.26,163.29785889413134,50,3000
1.27,162.9988276934155,50,3000
1.28,162.11660012985894,50,3000
1.29,161.71245947989692,50,3000
1.3,162.33489187270666,50,3000
1.31,161.21818155339838,50,3000
1.32,161.14915306095926,50,3000
1.33,162.1922645955737,50,3000
1.34,161.37906090681827,50,3000
1.35,162.26363834753334,50,3000
1.36,160.6303022895004,50,3000
1.37,160.40356690263812,50,3000
1.38,160.79885903707174,50,3000
1.39,160.5644817020694,50,3000
1.4,160.84065962677676,50,3000
1.41,160.6525372099584,50,3000
1.42,160.57308494481327,50,3000
1.43,160.24831841583432,50,3000
1.44,160.87924242875127,50,3000
1.45,160.2508592569112,50,3000
1.46,159.56119578447806,50,3000
1.47,160.70573149142865,50,3000
1.48,160.18202639589805,50,3000
1.49,160.0912093634044,50,3000
1.5,160.20675376874206,50,3000
1.51,160.43950886678442,50,3000
1.52,159.53268504791154,50,3000
1.53,161.50329425478307,50,3000
1.54,159.31143425134832,50,3000
1.55,160.47814423782307,50,3000
1.56,160.64519652911022,50,3000
1.57,160.02325853437313,50,3000
1.58,160.5684144239963,50,3000
1.59,159.66324154397947,50,3000
1.6,160.50627132241127,50,3000
1.61,161.02725821048452,50,3000
1.62,159.61160614656706,50,3000
1.63,159.84376189723397,50,3000
1.64,160.3842789459755,50,3000
1.65,160.18611425170315,50,3000
1.66,160.73148300856596,50,3000
1.67,160.43143082877546,50,3000
1.68,161.19997984488285,50,3000
1.69,161.05953283774843,50,3000
1.7,160.06380315877283,50,3000
1.71,161.29762947082415,50,3000
1.72,160.68315102633895,50,3000
1.73,159.73775460738207,50,3000
1.74,160.27903785189153,50,3000
1.75,160.26909408725143,50,3000
1.76,161.23455479668297,50,3000
1.77,161.22306097251868,50,3000
1.78,160.99900657034473,50,3000
1.79,162.24061375442926,50,3000
1.8,161.51406619554905,50,3000
1.81,160.67389799885152,50,3000
1.82,161.0050112247981,50,3000
1.83,161.65705257888612,50,3000
1.84,160.63588164487936,50,3000
1.85,161.45784127244605,50,3000
1.86,161.84909385385433,50,3000
1.87,160.78112227497948,50,3000
1.88,161.9356209113945,50,3000
1.89,161.20815930964656,50,3000
1.9,161.5347459746455,50,3000
1.91,161.92176857814025,50,3000
1.92,160.1665872773788,50,3000
1.93,160.82711360161835,50,3000
1.94,161.26159568191912,50,3000
1.95,161.6535642438924,50,3000
1.96,162.4811242874419,50,3000
1.97,161.3233891193081,50,3000
1.98,161.68908350678527,50,3000
1.99,161.57428102879248,50,3000
2,161.76055405793403,50,3000
2.01,161.48516025787984,50,3000
2.02,162.16334879779865,50,3000
2.03,162.42129512016706,50,3000
2.04,161.75802827761447,50,3000
2.05,162.3282430816464,50,3000
2.06,161.34544042031098,50,3000
2.07,161.76970844947104,50,3000
2.08,162.0253542369993,50,3000
2.09,161.72468847938728,50,3000
2.1,162.02735001420817,50,3000
2.11,161.69785391758515,50,3000
2.12,162.19653301861595,50,3000
2.13,161.788369103019,50,3000
2.14,161.87303499348718,50,3000
2.15,161.69618764955803,50,3000
2.16,162.8575806839264,50,3000
2.17,162.66001027385636,50,3000
2.18,161.90719161917457,50,3000
2.19,161.99809634839025,50,3000
2.2,161.9750287666576,50,3000
2.21,162.56102083920814,50,3000
2.22,161.50472439328962,50,3000
2.23,162.02718417367134,50,3000
2.24,162.33851398189893,50,3000
2.25,162.1808530037735,50,3000
2.26,161.951986940509,50,3000
2.27,162.29787315310344,50,3000
2.28,161.72745051323415,50,3000
2.29,163.01362449341656,50,3000
2.3,162.58016236442225,50,3000
2.31,162.21383067789037,50,3000
2.32,162.55085243816282,50,3000
2.33,162.5521612123343,50,3000
2.34,162.85395095913702,50,3000
2.35,161.89288382063043,50,3000
2.36,161.1718401780827,50,3000
2.37,162.3370686961804,50,3000
2.38,162.30074220454944,50,3000
2.39,161.75382918082906,50,3000
2.4,162.37516978063474,50,3000
2.41,162.27989376999338,50,3000
2.42,162.05555409338982,50,3000
2.43,162.58850392461048,50,3000
2.44,161.5690531003077,50,3000
2.45,162.48987463682687,50,3000
2.46,162.05076771354533,50,3000
2.47,161.95096767528867,50,3000
2.48,161.88186439003542,50,3000
2.49,162.46267133828164,50,3000
2.5,162.1834527553064,50,3000
2.51,161.79396189566228,50,3000
2.52,162.18092598493342,50,3000
2.53,162.5683370722914,50,3000
2.54,162.5302821957467,50,3000
2.55,162.2802812077205,50,3000
2.56,162.01335959549456,50,3000
2.57,162.32489842139708,50,3000
2.58,162.7255125187637,50,3000
2.59,162.61073442478633,50,3000
2.6,162.28845947028185,50,3000
2.61,162.83096061290553,50,3000
2.62,161.28007206562296,50,3000
2.63,162.552853604019,50,3000
2.64,162.14084019060965,50,3000
2.65,161.8298000477229,50,3000
2.66,161.76046748189336,50,3000
2.67,161.83799863804538,50,3000
2.68,162.58542327143624,50,3000
2.69,162.8085371651488,50,3000
2.7,161.88907722974898,50,3000
2.71,162.0028077941814,50,3000
2.72,162.72411058066066,50,3000
2.73,161.7100917934076,50,3000
2.74,162.21082217531804,50,3000
2.75,161.6304767377828,50,3000
2.76,162.49412272301888,50,3000
2.77,162.19139998082568,50,3000
2.78,161.457444483292,50,3000
2.79,161.34758032527614,50,3000
2.8,162.15916151472206,50,3000
2.81,161.79846123373613,50,3000
2.82,162.6827356164725,50,3000
2.83,161.6007815081431,50,3000
2.84,162.06736884162714,50,3000
2.85,161.2750795818959,50,3000
2.86,161.66091015554122,50,3000
2.87,161.67360841269527,50,3000
2.88,161.74361946655782,50,3000
2.89,162.4286993924634,50,3000
2.9,162.26641092948606,50,3000
2.91,161.80954604700295,50,3000
2.92,162.16705907056433,50,3000
2.93,161.24733054429788,50,3000
2.94,162.16023391365542,50,3000
2.95,161.75142627409855,50,3000
2.96,162.7654805769148,50,3000
2.97,162.14166638768924,50,3000
2.98,161.96754487497273,50,3000
2.99,162.504521217703,50,3000
3,161.9198671652922,50,3000
3.01,162.2551886986459,50,3000
3.02,161.7051829326686,50,3000
3.03,162.4284288219523,50,3000
3.04,161.26210847357183,50,3000
3.05,162.0264623943067,50,3000
3.06,161.5509729844212,50,3000
3.07,162.56015115237534,50,3000
3.08,162.43067098458212,50,3000
3.09,161.90818014884957,50,3000
3.1,161.60519524017624,50,3000
3.11,161.5033339420171,50,3000
3.12,162.17303055844252,50,3000
3.13,161.92956864320706,50,3000
3.14,162.70044146076776,50,3000
3.15,161.8158990714583,50,3000
3.16,162.11568019949434,50,3000
3.17,161.70903831574176,50,3000
3.18,161.69939438388823,50,3000
3.19,162.13341710608807,50,3000
3.2,161.38021960307,50,3000
3.21,161.3442866524702,50,3000
3.22,161.23594424958804,50,3000
3.23,161.83245761019054,50,3000
3.24,162.27923564703585,50,3000
3.25,161.7341282313944,50,3000
3.26,161.70736969911138,50,3000
3.27,161.76924975247033,50,3000
3.28,162.1652586127868,50,3000
3.29,161.19216223631946,50,3000
3.3,161.60119458674743,50,3000
3.31,161.68251477934842,50,3000
3.32,161.57301365077524,50,3000
3.33,162.0284017885784,50,3000
3.34,162.29446620736073,50,3000
3.35,161.28813863013136,50,3000
3.36,162.84209989286646,50,3000
3.37,161.9760180180059,50,3000
3.38,162.8193612614758,50,3000
3.39,162.12524615771503,50,3000
3.4,162.12357108389537,50,3000
3.41,163.62844236297855,50,3000
3.42,161.55742724470505,50,3000
3.43,161.14946116855646,50,3000
3.44,162.1463300316262,50,3000
3.45,162.21408703995093,50,3000
3.46,162.40618405252243,50,3000
3.47,162.14370175735618,50,3000
3.48,161.78143428978944,50,3000
3.49,161.464535558705,50,3000
3.5,162.05691319571653,50,3000
3.51,161.92242206412115,50,3000
3.52,161.90865640865644,50,3000
3.53,161.79764305402534,50,3000
3.54,161.80482479827117,50,3000
3.55,161.97131319187844,50,3000
3.56,161.71122863744066,50,3000
3.57,162.14731948826798,50,3000
3.58,162.4821428725164,50,3000
3.59,162.48653789633343,50,3000
3.6,162.0208933482324,50,3000
3.61,161.89539583887506,50,3000
3.62,162.658420800975,50,3000
3.63,162.72207694037965,50,3000
3.64,161.97030742275402,50,3000
3.65,162.77490062468883,50,3000
3.66,162.23552281225395,50,3000
3.67,162.22488400967455,50,3000
3.68,161.79403232609792,50,3000
3.69,161.77551285388196,50,3000
3.7,162.4903113921066,50,3000
3.71,161.90368471910543,50,3000
3.72,161.5927232888392,50,3000
3.73,162.3805785394219,50,3000
3.74,161.92114280028116,50,3000
3.75,162.13698277226567,50,3000
3.76,161.75458679029006,50,3000
3.77,161.75429883133484,50,3000
3.78,161.51665550654351,50,3000
3.79,161.87668951993967,50,3000
3.8,162.51979449988076,50,3000
3.81,161.7014003060756,50,3000
3.82,162.4926482123113,50,3000
3.83,162.08344826233125,50,3000
3.84,161.81852766005142,50,3000
3.85,161.89625277052883,50,3000
3.86,162.8807377362106,50,3000
3.87,162.01116257745076,50,3000
3.88,162.15580319991815,50,3000
3.89,162.65730298972832,50,3000
3.9,161.02936884836743,50,3000
3.91,162.34046971366016,50,3000
3.92,161.83577680068584,50,3000
3.93,160.82894503049928,50,3000
3.94,161.49758827598387,50,3000
3.95,162.95928323200394,50,3000
3.96,162.04343041277585,50,3000
3.97,161.89288931639314,50,3000
3.98,162.43368687186342,50,3000
3.99,162.81482880013945,50,3000
4,161.22688243924873,50,3000
4.01,162.14976437087623,50,3000
4.02,161.6858300844713,50,3000
4.03,162.56102817629292,50,3000
4.04,162.02889348307235,50,3000
4.05,162.8923478043608,50,3000
4.06,161.98148061642254,50,3000
4.07,160.8350387579365,50,3000
4.08,160.9774346429076,50,3000
4.09,161.41343514255564,50,3000
4.1,161.81762292342697,50,3000
4.11,162.24797221673535,50,3000
4.12,162.39817888184456,50,3000
4.13,162.19346847297348,50,3000
4.14,161.65552921220376,50,3000
4.15,160.92196509341676,50,3000
4.16,161.63771322369269,50,3000
4.17,161.8192817046141,50,3000
4.18,162.3760460034609,50,3000
4.19,162.91415594669417,50,3000
4.2,162.230659108456,50,3000
4.21,162.8503579940893,50,3000
4.22,161.02546787568653,50,3000
4.23,162.51762029685867,50,3000
4.24,162.0400420363328,50,3000
4.25,162.9603385099283,50,3000
4.26,162.01791837096187,50,3000
4.27,162.0686730176638,50,3000
4.28,161.35605431072517,50,3000
4.29,161.9066324481662,50,3000
4.3,162.99896345209592,50,3000
4.31,161.45078532916614,50,3000
4.32,162.60255258074343,50,3000
4.33,162.772473141471,50,3000
4.34,161.6980118531091,50,3000
4.35,162.1646589449179,50,3000
4.36,160.9118355701453,50,3000
4.37,161.83855905336534,50,3000
4.38,162.09373375058848,50,3000
4.39,161.83622746307742,50,3000
4.4,161.41690664625295,50,3000
4.41,162.91236082559266,50,3000
4.42,163.1425668632497,50,3000
4.43,162.04815609027497,50,3000
4.44,161.05901158168632,50,3000
4.45,161.837836973905,50,3000
4.46,161.62848658812274,50,3000
4.47,161.50877106870522,50,3000
4.48,161.55360608270448,50,3000
4.49,160.84746709806697,50,3000
4.5,161.54268130647597,50,3000
4.51,161.88806942530155,50,3000
4.52,161.76416358283214,50,3000
4.53,162.12008886313427,50,3000
4.54,161.84569730903524,50,3000
4.55,162.62470662979484,50,3000
4.56,162.3961375098181,50,3000
4.57,162.14905676985495,50,3000
4.58,161.55721746808445,50,3000
4.59,162.91559621282826,50,3000
4.6,161.57111475006903,50,3000
4.61,161.66826846274438,50,3000
4.62,161.58104472696115,50,3000
4.63,161.48275483111837,50,3000
4.64,161.98879253397,50,3000
4.65,161.9558546558328,50,3000
4.66,162.19064713422577,50,3000
4.67,162.3859008188379,50,3000
4.68,161.9535781332765,50,3000
4.69,161.51870564746912,50,3000
4.7,162.29292700931546,50,3000
4.71,161.1151255003589,50,3000
4.72,162.4478704504548,50,3000
4.73,161.8876227099814,50,3000
4.74,162.12450134956003,50,3000
4.75,162.18896999750567,50,3000
4.76,162.31960389751222,50,3000
4.77,161.81222610067664,50,3000
4.78,160.86263029541277,50,3000
4.79,161.71542606757234,50,3000
4.8,161.0231120943817,50,3000
4.81,162.0047184959158,50,3000
4.82,162.27184495288608,50,3000
4.83,161.51669473012367,50,3000
4.84,162.2116543982354,50,3000
4.85,161.96399975729895,50,3000
4.86,163.13062704906523,50,3000
4.87,162.85277124240056,50,3000
4.88,161.70177821189526,50,3000
4.89,161.08743444517165,50,3000
4.9,162.4022560781523,50,3000
4.91,161.68186211557293,50,3000
4.92,162.6639723985379,50,3000
4.93,161.48965099779403,50,3000
4.94,163.1038961850953,50,3000
4.95,161.04682017140948,50,3000
4.96,162.68736291832468,50,3000
4.97,162.09794837009133,50,3000
4.98,162.74504456664636,50,3000
4.99,161.81508523579956,50,3000
5,162.9374192879016,50,3000
5.01,162.032395203091,50,3000
5.02,162.31048773034846,50,3000
5.03,162.84818062808054,50,3000
5.04,160.92645442467744,50,3000
5.05,162.0507658965338,50,3000
5.06,161.5607703827151,50,3000
5.07,162.11714148085542,50,3000
5.08,162.98565839120374,50,3000
5.09,162.18646966011354,50,3000
5.1,162.88326673700695,50,3000
5.11,161.98079140352655,50,3000
5.12,162.15941570066437,50,3000
5.13,161.8008091240601,50,3000
5.14,161.94929752111855,50,3000
5.15,162.40453661278082,50,3000
5.16,162.57309717890183,50,3000
5.17,162.9913293552581,50,3000
5.18,160.99121111556556,50,3000
5.19,162.55493252479542,50,3000
5.2,161.30197276579818,50,3000
5.21,162.2604247149807,50,3000
5.22,162.21333437776858,50,3000
5.23,161.47670319906288,50,3000
5.24,162.8123415036905,50,3000
5.25,161.59787834950293,50,3000
5.26,162.29108406340222,50,3000
5.27,162.07686331949563,50,3000
5.28,161.90222824331056,50,3000
5.29,161.57200164847075,50,3000
5.3,161.58459111710462,50,3000
5.31,162.5548702332227,50,3000
5.32,161.0923477509217,50,3000
5.33,162.8359702090542,50,3000
5.34,162.05517926958555,50,3000
5.35,162.02281166666575,50,3000
5.36,162.06426411608737,50,3000
5.37,162.27203203136855,50,3000
5.38,161.83952427741013,50,3000
5.39,161.87362503965653,50,3000
5.4,161.91293295447275,50,3000
5.41,162.23181516342274,50,3000
5.42,161.6133536322599,50,3000
5.43,160.44536518624832,50,3000
5.44,162.68660473605107,50,3000
5.45,161.362812571345,50,3000
5.46,161.822648810474,50,3000
5.47,162.8398736269597,50,3000
5.48,162.49334392809266,50,3000
5.49,162.05114175392904,50,3000
5.5,162.15893530129028,50,3000
5.51,161.73653336366073,50,3000
5.52,161.75323333309018,50,3000
5.53,162.91917087593725,50,3000
5.54,162.22107984890377,50,3000
5.55,161.41902997516908,50,3000
5.56,161.27189889129414,50,3000
5.57,161.12336942402817,50,3000
5.58,161.72795012426428,50,3000
5.59,162.3783978274448,50,3000
5.6,161.92073472963665,50,3000
5.61,163.46284391726672,50,3000
5.62,162.67078991039023,50,3000
5.63,161.9753310312984,50,3000
5.64,162.3618436158007,50,3000
5.65,163.3334350586982,50,3000
5.66,162.3703752747917,50,3000
5.67,162.0412822676764,50,3000
5.68,161.74930039991833,50,3000
5.69,162.27052736739483,50,3000
5.7,162.32636113403234,50,3000
5.71,161.20146073601305,50,3000
5.72,161.12513078579462,50,3000
5.73,162.38022148304827,50,3000
5.74,161.0012496403337,50,3000
5.75,161.97879783692323,50,3000
5.76,162.73718576822904,50,3000
5.77,161.85665936171688,50,3000
5.78,161.0379221008037,50,3000
5.79,161.34803727643884,50,3000
5.8,161.51957568397864,50,3000
5.81,161.85468665731972,50,3000
5.82,161.63939841128808,50,3000
5.83,162.12162360778547,50,3000
5.84,162.90554408237935,50,3000
5.85,162.5997674095726,50,3000
5.86,162.11659650642594,50,3000
5.87,162.37259068793819,50,3000
5.88,161.905837726183,50,3000
5.89,162.13891638817088,50,3000
5.9,161.7459544455372,50,3000
5.91,161.92998109713866,50,3000
5.92,161.47310521811585,50,3000
5.93,161.32266796800872,50,3000
5.94,161.77770020578362,50,3000
5.95,161.09130822387928,50,3000
5.96,162.04883049262793,50,3000
5.97,161.82875535746805,50,3000
5.98,163.0997467777418,50,3000
5.99,161.9848944980892,50,3000
6,161.9930979225055,50,3000
6.01,162.89342899316603,50,3000
6.02,161.49634433713072,50,3000
6.03,161.62209874044717,50,3000
6.04,161.37686030376528,50,3000
6.05,161.8678275316111,50,3000
6.06,162.46273271905494,50,3000
6.07,161.82311499539952,50,3000
6.08,162.64765286893913,50,3000
6.09,162.37616772472347,50,3000
6.1,162.03012298676506,50,3000
6.11,162.2829472473856,50,3000
6.12,162.76845473636965,50,3000
6.13,161.30188624197635,50,3000
6.14,162.08480788417177,50,3000
6.15,161.77567746646437,50,3000
6.16,161.35768846493724,50,3000
6.17,163.00596921148255,50,3000
6.18,163.17698596030215,50,3000
6.19,161.7499671296324,50,3000
6.2,162.3978900816524,50,3000
6.21,161.48566494775793,50,3000
6.22,161.66890760668855,50,3000
6.23,161.19900919720556,50,3000
6.24,161.506688860873,50,3000
6.25,161.54613197320938,50,3000
6.26,161.85298484479358,50,3000
6.27,162.62424936426612,50,3000
6.28,163.19473531219896,50,3000
6.29,162.04325407255138,50,3000
6.3,162.56453407599867,50,3000
6.31,161.0448529226538,50,3000
6.32,161.04167704317828,50,3000
6.33,161.79020178565335,50,3000
6.34,161.71722376827762,50,3000
6.35,162.10347475150283,50,3000
6.36,162.03092193913534,50,3000
6.37,162.5121789910658,50,3000
6.38,161.90814615317672,50,3000
6.39,162.0971525061949,50,3000
6.4,162.05113635339046,50,3000
6.41,162.19050224732618,50,3000
6.42,163.1046372679801,50,3000
6.43,161.77039182585875,50,3000
6.44,162.35828840787894,50,3000
6.45,162.4317159592678,50,3000
6.46,162.53337134230108,50,3000
6.47,161.49324657929387,50,3000
6.48,161.43420300111597,50,3000
6.49,161.58079605308475,50,3000
6.5,163.3854396766045,50,3000
6.51,162.37824208337912,50,3000
6.52,161.9770343525786,50,3000
6.53,162.94069672001697,50,3000
6.54,162.1643340019753,50,3000
6.55,161.96648477286067,50,3000
6.56,162.4897824226678,50,3000
6.57,161.760568205459,50,3000
6.58,163.31602471758416,50,3000
6.59,162.32229417109616,50,3000
6.6,161.70956112290781,50,3000
6.61,162.35922919897016,50,3000
6.62,162.27936614867372,50,3000
6.63,161.92063978301567,50,3000
6.64,161.56614447488457,50,3000
6.65,161.36520756667232,50,3000
6.66,162.0207746694349,50,3000
6.67,162.56747029171567,50,3000
6.68,162.47743684307778,50,3000
6.69,162.46318193534015,50,3000
6.7,161.81093660007537,50,3000
6.71,160.86066084759105,50,3000
6.72,161.54500208335412,50,3000
6.73,161.7179686772471,50,3000
6.74,162.35419054562956,50,3000
6.75,162.16769744098906,50,3000
6.76,161.60819251838663,50,3000
6.77,162.25517593799867,50,3000
6.78,161.73794631152526,50,3000
6.79,161.53887616115156,50,3000
6.8,161.89940770672942,50,3000
6.81,162.26071267029388,50,3000
6.82,162.33652617157944,50,3000
6.83,162.17276705884092,50,3000
6.84,162.08512903273353,50,3000
6.85,161.5221019311376,50,3000
6.86,162.03434181867465,50,3000
6.87,162.41540246475796,50,3000
6.88,162.003898797036,50,3000
6.89,161.97639679139826,50,3000
6.9,162.26967002411627,50,3000
6.91,161.79077686697315,50,3000
6.92,161.44328146270217,50,3000
6.93,162.37711624552404,50,3000
6.94,162.2305183981385,50,3000
6.95,162.6853924247959,50,3000
6.96,161.2985192131874,50,3000
6.97,162.1203359113867,50,3000
6.98,162.38004044330015,50,3000
6.99,161.8706294441918,50,3000
7,161.8005867980238,50,3000
7.01,162.17110482223598,50,3000
7.02,161.50515963602842,50,3000
7.03,161.63450283837486,50,3000
7.04,161.93263182968087,50,3000
7.05,161.72224889080996,50,3000
7.06,162.2749515770497,50,3000
7.07,162.83147910843928,50,3000
7.08,161.4773249307533,50,3000
7.09,161.08256840600598,50,3000
7.1,162.18752509868992,50,3000
7.11,162.78350074186594,50,3000
7.12,161.59476685293268,50,3000
7.13,161.28627873620914,50,3000
7.14,161.08601913087244,50,3000
7.15,162.2131038301768,50,3000
7.16,161.65212232677456,50,3000
7.17,162.3702062935721,50,3000
7.18,161.6703970290099,50,3000
7.19,163.11093379159675,50,3000
7.2,162.25143707487243,50,3000
7.21,161.01698379817236,50,3000
7.22,161.97333468486056,50,3000
7.23,161.4328589223704,50,3000
7.24,162.21452435687658,50,3000
7.25,161.2544224560784,50,3000
7.26,162.0673512926861,50,3000
7.27,161.57634915066453,50,3000
7.28,162.06276491333682,50,3000
7.29,161.79203822050175,50,3000
7.3,161.55127124679905,50,3000
7.31,161.8432915115714,50,3000
7.32,162.8272825374955,50,3000
7.33,161.2202669134629,50,3000
7.34,160.9472473413795,50,3000
7.35,161.61297572751926,50,3000
7.36,162.69098560433014,50,3000
7.37,162.02181400386272,50,3000
7.38,161.81227532689152,50,3000
7.39,161.7781716734441,50,3000
7.4,161.97296510730473,50,3000
7.41,161.4714756439985,50,3000
7.42,162.13803911444782,50,3000
7.43,161.82415912253657,50,3000
7.44,161.60960247899823,50,3000
7.45,162.38357189001727,50,3000
7.46,162.032071424026,50,3000
7.47,161.6418165784635,50,3000
7.48,162.15172821231545,50,3000
7.49,162.23171642310723,50,3000
7.5,161.84586220050005,50,3000
7.51,162.73922667943953,50,3000
7.52,162.28081931469876,50,3000
7.53,161.8371439894473,50,3000
7.54,162.3634984492579,50,3000
7.55,161.61868008432054,50,3000
7.56,162.25260641873422,50,3000
7.57,161.91885741265844,50,3000
7.58,161.12573053253627,50,3000
7.59,161.6652749116307,50,3000
7.6,162.0027167780787,50,3000
7.61,161.58924372393764,50,3000
7.62,162.2851568122544,50,3000
7.63,161.79410623485816,50,3000
7.64,162.10458623134502,50,3000
7.65,160.89380439292503,50,3000
7.66,161.24121214291537,50,3000
7.67,161.27110878603415,50,3000
7.68,161.50314573052538,50,3000
7.69,161.68787820456362,50,3000
7.7,161.44556592463323,50,3000
7.71,162.41589336433736,50,3000
7.72,162.82717912066,50,3000
7.73,162.15269540955242,50,3000
7.74,162.69134058994464,50,3000
7.75,162.01980533299488,50,3000
7.76,162.2204422495672,50,3000
7.77,162.00574012762013,50,3000
7.78,161.01848165745324,50,3000
7.79,162.36880153918116,50,3000
7.8,162.04652699809057,50,3000
7.81,161.53443338589727,50,3000
7.82,162.41824943987837,50,3000
7.83,163.0010251619,50,3000
7.84,161.85408180868905,50,3000
7.85,161.88538916863843,50,3000
7.86,162.05291843239027,50,3000
7.87,161.5214917912016,50,3000
7.88,161.48142307147916,50,3000
7.89,161.2730321460337,50,3000
7.9,161.1820373629529,50,3000
7.91,162.32629007792275,50,3000
7.92,162.69407966021762,50,3000
7.93,162.11360655699488,50,3000
7.94,162.0509051860853,50,3000
7.95,162.5793074142838,50,3000
7.96,162.3328251830658,50,3000
7.97,162.5667944931739,50,3000
7.98,161.35442622292823,50,3000
7.99,162.5006390713627,50,3000
8,161.90711564875014,50,3000
8.01,161.96535726693213,50,3000
8.02,162.34085665145474,50,3000
8.03,161.76855328833793,50,3000
8.04,162.43206355862455,50,3000
8.05,161.75799436877094,50,3000
8.06,161.7714238313146,50,3000
8.07,161.58154779768185,50,3000
8.08,162.1941548214732,50,3000
8.09,161.82221282388457,50,3000
8.1,162.79231267982948,50,3000
8.11,161.6412399425868,50,3000
8.12,162.30501586198588,50,3000
8.13,161.39715309306246,50,3000
8.14,161.89399401932144,50,3000
8.15,162.02589830023743,50,3000
8.16,161.73514396761044,50,3000
8.17,163.04200078175842,50,3000
8.18,162.35594711394788,50,3000
