"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
4.64,34.988952334827296,10,3000
4.65,34.956012140951785,10,3000
4.66,35.19080204304867,10,3000
4.67,35.386052912229665,10,3000
4.68,34.95372719289092,10,3000
4.69,34.518851475099346,10,3000
4.7,35.2930694262315,10,3000
4.71,34.115264346634525,10,3000
4.72,35.44800558428617,10,3000
4.73,34.887754006999465,10,3000
4.74,35.124628702139,10,3000
4.75,35.189093314069424,10,3000
4.76,35.31972310184018,10,3000
4.77,34.81234113121156,10,3000
4.78,33.86274110457143,10,3000
4.79,34.715532621060994,10,3000
4.8,34.023214370517614,10,3000
4.81,35.00481648495643,10,3000
4.82,35.27193865636678,10,3000
4.83,34.5167841602055,10,3000
4.84,35.21173957706356,10,3000
4.85,34.964080716373445,10,3000
4.86,36.13070382862421,10,3000
4.87,35.85284389081727,10,3000
4.88,34.70184678508933,10,3000
4.89,34.087499006035394,10,3000
4.9,35.40231669599256,10,3000
4.91,34.68191886556892,10,3000
4.92,35.664025361215685,10,3000
4.93,34.489700258517715,10,3000
4.94,36.10394183357543,10,3000
4.95,34.046862301228835,10,3000
4.96,35.68740162648175,10,3000
4.97,35.09798375656132,10,3000
4.98,35.74507673396009,10,3000
4.99,34.81511428864021,10,3000
5,35.937445332719314,10,3000
5.01,35.03241834773504,10,3000
5.02,35.310508083717174,10,3000
5.03,35.84819829978887,10,3000
5.04,33.92646952474158,10,3000
5.05,35.05077853507311,10,3000
5.06,34.56078066967095,10,3000
5.07,35.11714952572647,10,3000
5.08,35.985664302797645,10,3000
5.09,35.1864735463148,10,3000
5.1,35.883268704560074,10,3000
5.11,34.98079155783499,10,3000
5.12,35.15941414560389,10,3000
5.13,34.80080596180708,10,3000
5.14,34.94929285199219,10,3000
5.15,35.40453053509914,10,3000
5.16,35.573089788851014,10,3000
5.17,35.991320746774434,10,3000
5.18,33.99120138023016,10,3000
5.19,35.554921751740586,10,3000
5.2,34.30196104162547,10,3000
5.21,35.26041212368981,10,3000
5.22,35.213321000697,10,3000
5.23,34.476689114835665,10,3000
5.24,35.812326788179654,10,3000
5.25,34.59786307579608,10,3000
5.26,35.29106830177989,10,3000
5.27,35.07684713741704,10,3000
5.28,34.90221170540711,10,3000
5.29,34.57198481654716,10,3000
5.3,34.58457405014684,10,3000
5.31,35.55485298741256,10,3000
5.32,34.092330379657774,10,3000
5.33,35.83595276297823,10,3000
5.34,35.05516179661438,10,3000
5.35,35.022794212028316,10,3000
5.36,35.06424672236608,10,3000
5.37,35.27201473854502,10,3000
5.38,34.8395071229148,10,3000
5.39,34.873608058421766,10,3000
5.4,34.91291617898913,10,3000
5.41,35.23179862379829,10,3000
5.42,34.61333735628184,10,3000
5.43,33.445349199446895,10,3000
5.44,35.68658906176564,10,3000
5.45,34.36279723079158,10,3000
5.46,34.82263382281442,10,3000
5.47,35.8398590093717,10,3000
5.48,35.49332969584112,10,3000
5.49,35.05112792043772,10,3000
5.5,35.1589218782142,10,3000
5.51,34.73652036095872,10,3000
5.52,34.75322075909747,10,3000
5.53,35.91915873743801,10,3000
5.54,35.22106815120336,10,3000
5.55,34.41901872216586,10,3000
5.56,34.271888085550465,10,3000
5.57,34.12335906684106,10,3000
5.58,34.72794021573468,10,3000
5.59,35.37838836654616,10,3000
5.6,34.92072571428252,10,3000
5.61,36.46283534437662,10,3000
5.62,35.67078177595473,10,3000
5.63,34.97532333044246,10,3000
5.64,35.36183634284563,10,3000
5.65,36.33342820722208,10,3000
5.66,35.37036883768817,10,3000
5.67,35.04127623721183,10,3000
5.68,34.74929476778708,10,3000
5.69,35.27052212477312,10,3000
5.7,35.3263562716299,10,3000
5.71,34.201456244123285,10,3000
5.72,34.12512665434278,10,3000
5.73,35.38021770163782,10,3000
5.74,34.00124619829076,10,3000
5.75,34.978794723339334,10,3000
5.76,35.7371829720017,10,3000
5.77,34.85665687158865,10,3000
5.78,34.03791990539926,10,3000
5.79,34.34803536430004,10,3000
5.8,34.51957404359807,10,3000
5.81,34.8546852771722,10,3000
5.82,34.63939727986059,10,3000
5.83,35.12162271360518,10,3000
5.84,35.90554341404001,10,3000
5.85,35.59976695575915,10,3000
5.86,35.116596255937694,10,3000
5.87,35.37259062971021,10,3000
5.88,34.905837849305904,10,3000
5.89,35.13891668190919,10,3000
5.9,34.74595489934616,10,3000
5.91,34.9299817006797,10,3000
5.92,34.4731059612705,10,3000
5.93,34.32266884089128,10,3000
5.94,34.77770119875259,10,3000
5.95,34.09130932754725,10,3000
5.96,35.04883169787055,10,3000
5.97,34.82875665543164,10,3000
5.98,36.09974815985001,10,3000
5.99,34.984895956048426,10,3000
6,34.993099448309465,10,3000
6.01,35.893430579099096,10,3000
6.02,34.49634597577065,10,3000
6.03,34.62210042466674,10,3000
6.04,34.37686202673309,10,3000
6.05,34.86782928679173,10,3000
6.06,35.462734500208164,10,3000
6.07,34.82311679657904,10,3000
6.08,35.64765468449052,10,3000
6.09,35.37616954928141,10,3000
6.1,35.03012481525035,10,3000
6.11,35.28294907500113,10,3000
6.12,35.76845655859644,10,3000
6.13,34.30188805456866,10,3000
6.14,35.08480968315209,10,3000
6.15,34.77567924811795,10,3000
6.16,34.357690225806245,10,3000
6.17,36.00597094835993,10,3000
6.18,36.17698767022518,10,3000
6.19,34.749968809876194,10,3000
6.2,35.39789172972289,10,3000
6.21,34.4856665613849,10,3000
6.22,34.668909183818435,10,3000
6.23,34.19901073599414,10,3000
6.24,34.50669035967788,10,3000
6.25,34.54613343058266,10,3000
6.26,34.852986259474136,10,3000
6.27,35.62425073517207,10,3000
6.28,36.19473663842006,10,3000
6.29,35.04325535334146,10,3000
6.3,35.56453531076807,10,3000
6.31,34.04485411096177,10,3000
6.32,34.04167818472562,10,3000
6.33,34.79020288027489,10,3000
6.34,34.71722481593507,10,3000
6.35,35.1034757522774,10,3000
6.36,35.030922893220904,10,3000
6.37,35.512179898761794,10,3000
6.38,34.90814701488127,10,3000
6.39,35.09715332239825,10,3000
6.4,35.05113712466843,10,3000
6.41,35.19050297433377,10,3000
6.42,36.10463795144535,10,3000
6.43,34.770392466576645,10,3000
6.44,35.3582890067057,10,3000
6.45,35.431716517115085,10,3000
6.46,35.533371860130615,10,3000
6.47,34.49324705811204,10,3000
6.48,34.434203441968904,10,3000
6.49,34.58079645705331,10,3000
6.5,36.385440044799644,10,3000
6.51,35.378242416937304,10,3000
6.52,34.97703465265757,10,3000
6.53,35.94069698779156,10,3000
6.54,35.16433423863359,10,3000
6.55,34.966484979600175,10,3000
6.56,35.48978260069202,10,3000
6.57,34.760568355974016,10,3000
6.58,36.31602484179545,10,3000
6.59,35.32229427020567,10,3000
6.6,34.70956119811112,10,3000
6.61,35.359229251453826,10,3000
6.62,35.27936617961295,10,3000
6.63,34.92063979357195,10,3000
6.64,34.56614446620347,10,3000
6.65,34.36520753988174,10,3000
6.66,35.02077462564307,10,3000
6.67,35.56747023200968,10,3000
6.68,35.477436768521926,10,3000
6.69,35.4631818469747,10,3000
6.7,34.81093649891529,10,3000
6.71,33.86066073462494,10,3000
6.72,34.54500195954322,10,3000
6.73,34.717968543524506,10,3000
6.74,35.354190402899576,10,3000
6.75,35.16769729012635,10,3000
6.76,34.608192360236025,10,3000
6.77,35.25517577337456,10,3000
6.78,34.73794614121144,10,3000
6.79,34.538875985901015,10,3000
6.8,34.89940752726408,10,3000
6.81,35.260712487304794,10,3000
6.82,35.33652598572668,10,3000
6.83,35.17276687075377,10,3000
6.84,35.085128843010715,10,3000
6.85,34.5221017403475,10,3000
6.86,35.03434162735558,10,3000
6.87,35.41540227341866,10,3000
6.88,35.00389860615597,10,3000
6.89,34.9763966014283,10,3000
6.9,35.26966983547891,10,3000
6.91,34.79077668006343,10,3000
6.92,34.44328127788802,10,3000
6.93,35.377116063146985,10,3000
6.94,35.2305182185144,10,3000
6.95,35.68539224821549,10,3000
6.96,34.298519039917146,10,3000
6.97,35.120335741669415,10,3000
6.98,35.38004027735581,10,3000
6.99,34.87062928221833,10,3000
7,34.800586640197814,10,3000
7.01,35.171104668713554,10,3000
7.02,34.505159486945935,10,3000
7.03,34.634502693849726,10,3000
7.04,34.93263168981237,10,3000
7.05,34.72224875567997,10,3000
7.06,35.274951446723584,10,3000
7.07,35.83147898296664,10,3000
7.08,34.47732481016874,10,3000
7.09,34.08256829032988,10,3000
7.1,35.187524987929244,10,3000
7.11,35.78350063601494,10,3000
7.12,34.59476675197371,10,3000
7.13,34.2862786401133,10,3000
7.14,34.08601903960037,10,3000
7.15,35.21310374367929,10,3000
7.16,34.652122244993286,10,3000
7.17,35.37020621644035,10,3000
7.18,34.67039695645317,10,3000
7.19,36.11093372353333,10,3000
7.2,35.25143701121414,10,3000
7.21,34.01698373882503,10,3000
7.22,34.973334629724704,10,3000
7.23,34.43285887134167,10,3000
7.24,35.21452430984638,10,3000
7.25,34.254422412934396,10,3000
7.26,35.067351253312715,10,3000
7.27,34.57634911494334,10,3000
7.28,35.0627648811472,10,3000
7.29,34.79203819172105,10,3000
7.3,34.551271221303224,10,3000
7.31,34.84329148923532,10,3000
7.32,35.82728251819332,10,3000
7.33,34.2202668970684,10,3000
7.34,33.9472473277665,10,3000
7.35,34.612975716561834,10,3000
7.36,35.690985595903065,10,3000
7.37,35.02181399784146,10,3000
7.38,34.812275323152896,10,3000
7.39,34.77817167186613,10,3000
7.4,34.97296510776717,10,3000
7.41,34.47147564638287,10,3000
7.42,35.138039118637636,10,3000
7.43,34.824159128417534,10,3000
7.44,34.60960248645842,10,3000
7.45,35.38357189894721,10,3000
7.46,35.03207143431883,10,3000
7.47,34.64181659001521,10,3000
7.48,35.15172822502473,10,3000
7.49,35.231716436875764,10,3000
7.5,34.84586221523248,10,3000
7.51,35.73922669504359,10,3000
7.52,35.28081933108533,10,3000
7.53,34.83714400653043,10,3000
7.54,35.36349846695481,10,3000
7.55,34.61868010255176,10,3000
7.56,35.252606437423374,10,3000
7.57,34.91885743173253,10,3000
7.58,34.12573055192545,10,3000
7.59,34.66527493126843,10,3000
7.6,35.00271679790158,10,3000
7.61,34.589243743885426,10,3000
7.62,35.28515683227005,10,3000
7.63,34.79410625488772,10,3000
7.64,35.104586251337615,10,3000
7.65,33.89380441283276,10,3000
7.66,34.241212162693394,10,3000
7.67,34.27110880564045,10,3000
7.68,34.50314574992081,10,3000
7.69,34.68787822371183,10,3000
7.7,34.445565943500554,10,3000
7.71,35.41589338289278,10,3000
7.72,35.82717913887508,10,3000
7.73,35.152695427401206,10,3000
7.74,35.69134060740358,10,3000
7.75,35.01980535004271,10,3000
7.76,35.22044226618498,10,3000
7.77,35.00574014379101,10,3000
7.78,34.01848167316249,10,3000
7.79,35.36880155441606,10,3000
7.8,35.0465270128403,10,3000
7.81,34.53443340015288,10,3000
7.82,35.41824945363257,10,3000
7.83,36.001025175147284,10,3000
7.84,34.85408182142543,10,3000
7.85,34.885389180861424,10,3000
7.86,35.05291844409887,10,3000
7.87,34.52149180239609,10,3000
7.88,34.481423082161086,10,3000
7.89,34.273032156205886,10,3000
7.9,34.182037372619234,10,3000
7.91,35.326290087088125,10,3000
7.92,35.6940796688879,10,3000
7.93,35.11360656517688,10,3000
7.94,35.050905193786626,10,3000
7.95,35.579307421512844,10,3000
7.96,35.332825189831695,10,3000
7.97,35.5667944994863,10,3000
7.98,34.354426228797465,10,3000
7.99,35.50063907679959,10,3000
8,34.90711565376589,10,3000
8.01,34.96535727153846,10,3000
8.02,35.34085665566365,10,3000
8.03,34.768553292161755,10,3000
8.04,35.432063562075896,10,3000
8.05,34.75799437186258,10,3000
8.06,34.77142383405949,10,3000
8.07,34.58154780009308,10,3000
8.08,35.19415482356389,10,3000
8.09,34.82221282566793,10,3000
8.1,35.792312681318776,10,3000
8.11,34.64123994379516,10,3000
8.12,35.305015862926446,10,3000
8.13,34.39715309374832,10,3000
8.14,34.89399401976551,10,3000
8.15,35.025898300452475,10,3000
8.16,34.735143967609126,10,3000
